p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.0021623719033781732,0.9328140512480667,0.243,0.09,1,Cycling Myeloid Progenitors,Zfp318
0.0021684033091113296,0.7660899762707565,0.324,0.135,1,Cycling Myeloid Progenitors,Slc30a5
0.0021932533200061666,1.3646942823380424,0.135,0.037,1,Cycling Myeloid Progenitors,Zbtb24
0.0022246486932733945,0.7785419661604175,0.405,0.188,1,Cycling Myeloid Progenitors,Cdc27
0.002224837895070486,0.8041856348436909,0.162,0.048,1,Cycling Myeloid Progenitors,Utp3
0.002234072535492069,0.919375497347868,0.135,0.036,1,Cycling Myeloid Progenitors,Bud31
0.0022349006976959394,0.5219161797191438,0.676,0.347,1,Cycling Myeloid Progenitors,Gna13
0.0023164709027514645,1.0133128019958968,0.162,0.048,1,Cycling Myeloid Progenitors,Traf7
0.002317137141396386,1.147246957449993,0.162,0.049,1,Cycling Myeloid Progenitors,Gatad1
0.002318996991130701,1.0041606744164397,0.108,0.026,1,Cycling Myeloid Progenitors,Milr1
0.002361834989380948,0.7750203722909981,0.216,0.074,1,Cycling Myeloid Progenitors,Aars
0.002361971630223104,0.5563628713330435,0.622,0.34,1,Cycling Myeloid Progenitors,Ssbp2
0.0023672064352950268,1.3242594312932319,0.243,0.093,1,Cycling Myeloid Progenitors,Tbc1d15
0.002367379636770224,0.6302359724301687,0.378,0.164,1,Cycling Myeloid Progenitors,Nup214
0.0023887655548930184,0.9749979897065126,0.135,0.037,1,Cycling Myeloid Progenitors,Tatdn2
0.0023963914956137114,0.433432048580515,0.27,0.1,1,Cycling Myeloid Progenitors,Ctnnd2
0.0024008309526963056,0.5894946883294025,0.324,0.131,1,Cycling Myeloid Progenitors,Trim24
0.002445694924217862,1.0388696947051872,0.216,0.076,1,Cycling Myeloid Progenitors,Phf6
0.002446643069539284,0.5393270233126334,0.514,0.245,1,Cycling Myeloid Progenitors,Cntrl
0.0024478204775482044,0.8150245624768999,0.324,0.138,1,Cycling Myeloid Progenitors,Ap1s2
0.002451016207648198,1.3873790260116274,0.108,0.026,1,Cycling Myeloid Progenitors,Tmbim1
0.0024769305034698756,1.0243699979840666,0.108,0.026,1,Cycling Myeloid Progenitors,Gm17106
0.00248089003823517,0.6023884077888841,0.784,0.458,1,Cycling Myeloid Progenitors,Snx18
0.0024845318007336876,1.186103448658038,0.108,0.026,1,Cycling Myeloid Progenitors,Oas1a
0.002512683846794091,0.5810590784937433,0.324,0.131,1,Cycling Myeloid Progenitors,Slc38a10
0.0025367256064681063,0.683560988141726,0.351,0.15,1,Cycling Myeloid Progenitors,Vdac2
0.0025372652917040675,0.7601352409832325,0.351,0.152,1,Cycling Myeloid Progenitors,Rab28
0.0025387315171087627,0.8711548819683423,0.189,0.062,1,Cycling Myeloid Progenitors,Tbc1d8b
0.002539361227117124,1.7873468883778212,0.108,0.026,1,Cycling Myeloid Progenitors,Ppan
0.002544507270385481,1.2020367175238749,0.216,0.077,1,Cycling Myeloid Progenitors,Cep85
0.002556895517969849,0.7453388530003526,0.405,0.183,1,Cycling Myeloid Progenitors,Ube2w
0.0025636420558958627,0.6747844662156546,0.243,0.088,1,Cycling Myeloid Progenitors,Ccdc6
0.002590415828655095,0.8478050403236757,0.216,0.076,1,Cycling Myeloid Progenitors,Ryk
0.0026014362060671897,0.8413214429928164,0.297,0.123,1,Cycling Myeloid Progenitors,Lnpk
0.0026082724072087364,0.819373609919708,0.162,0.049,1,Cycling Myeloid Progenitors,Osgin2
0.0026093096414947915,0.6744442320258245,0.216,0.075,1,Cycling Myeloid Progenitors,Ndufv2
0.0026294752340756617,1.0206772988925406,0.108,0.026,1,Cycling Myeloid Progenitors,Cnot11
0.002649861636177248,1.197047796427616,0.108,0.026,1,Cycling Myeloid Progenitors,Gpatch3
0.002656675493270213,1.039258824043982,0.135,0.037,1,Cycling Myeloid Progenitors,Abhd10
0.002676618518514886,0.791888980849969,0.324,0.137,1,Cycling Myeloid Progenitors,Mtrex
0.002739294512651665,0.9464334631922318,0.27,0.107,1,Cycling Myeloid Progenitors,Birc2
0.0027552814341979437,0.9554934926695431,0.162,0.049,1,Cycling Myeloid Progenitors,Eipr1
0.0027816507799105932,1.1776352126352945,0.108,0.026,1,Cycling Myeloid Progenitors,Lmf2
0.0027834064154819045,0.8684815798609774,0.243,0.092,1,Cycling Myeloid Progenitors,Coro7
0.0028053671045179442,1.1329668535650605,0.135,0.038,1,Cycling Myeloid Progenitors,Rnf17
0.0028054668935580318,0.6089056914506494,0.378,0.165,1,Cycling Myeloid Progenitors,Rab27a
0.0028157048298589307,1.662012722266023,0.108,0.027,1,Cycling Myeloid Progenitors,Mtcp1
0.002827704363003759,0.8530485677897535,0.162,0.049,1,Cycling Myeloid Progenitors,Mtmr9
0.002834690266727208,1.1644602148761733,0.135,0.038,1,Cycling Myeloid Progenitors,Myo1g
0.0028373197403494116,0.8993191550115336,0.514,0.278,1,Cycling Myeloid Progenitors,Herc6
0.0028655856964117754,0.7774372591947392,0.162,0.049,1,Cycling Myeloid Progenitors,Pitrm1
0.0028903127839672894,0.7023344440929236,0.459,0.225,1,Cycling Myeloid Progenitors,Opa1
0.002902228850299293,0.6212641834459578,0.432,0.209,1,Cycling Myeloid Progenitors,Vps8
0.0029102421669473027,0.6453538916014789,0.189,0.062,1,Cycling Myeloid Progenitors,Dag1
0.002923594936577453,1.0625142666611285,0.216,0.078,1,Cycling Myeloid Progenitors,Rnf4
0.002937595425899262,1.3270023725529807,0.108,0.027,1,Cycling Myeloid Progenitors,Lsm7
0.0029412237885727737,0.6098523523649424,0.568,0.278,1,Cycling Myeloid Progenitors,Pkig
0.0029710557559132844,0.6915107559387709,0.297,0.121,1,Cycling Myeloid Progenitors,March5
0.002979554131966031,0.5304947510128711,0.378,0.17,1,Cycling Myeloid Progenitors,Fam135a
0.0029961327140527196,0.7396164869706136,0.189,0.063,1,Cycling Myeloid Progenitors,Tspo
0.0030267994665819182,0.7098304195766799,0.378,0.171,1,Cycling Myeloid Progenitors,Rbbp4
0.0030622554595441296,0.9658928352557985,0.189,0.064,1,Cycling Myeloid Progenitors,Ankrd26
0.0030665825630547747,0.8550450049535492,0.162,0.05,1,Cycling Myeloid Progenitors,Fam192a
0.0030767027923404226,0.4476567886604541,0.892,0.607,1,Cycling Myeloid Progenitors,Hsp90b1
0.0030959208995948997,0.4862598091511141,0.73,0.407,1,Cycling Myeloid Progenitors,Rtn3
0.003097676494737138,0.650982137879249,0.297,0.12,1,Cycling Myeloid Progenitors,Ssr1
0.003105923297762942,1.6992649587309412,0.108,0.027,1,Cycling Myeloid Progenitors,Dynll2
0.0031069198873903575,1.8219064503567484,0.135,0.039,1,Cycling Myeloid Progenitors,Tmem67
0.0031118628157494224,0.5562728999404982,0.676,0.375,1,Cycling Myeloid Progenitors,Snd1
0.00311732917810794,1.1996113105999793,0.108,0.027,1,Cycling Myeloid Progenitors,Ly9
0.003123722077917655,0.8305855666094772,0.189,0.063,1,Cycling Myeloid Progenitors,Meaf6
0.0031380352428760573,0.8411629138226068,0.216,0.077,1,Cycling Myeloid Progenitors,Ccdc171
0.003138047477482202,1.167661691552762,0.162,0.05,1,Cycling Myeloid Progenitors,Ap4m1
0.0031401443661267163,0.46431647065966075,0.568,0.289,1,Cycling Myeloid Progenitors,Tec
0.003146234552203744,0.7672809459501579,0.162,0.05,1,Cycling Myeloid Progenitors,Ccl6
0.0031568357631604283,0.5717959483880652,0.865,0.582,1,Cycling Myeloid Progenitors,Ankrd17
0.003176371121116862,0.7111194958232261,0.324,0.135,1,Cycling Myeloid Progenitors,Eprs
0.003186346879940934,0.9529836043979811,0.243,0.094,1,Cycling Myeloid Progenitors,Pnpt1
0.003188426666040224,0.8782495180191978,0.189,0.063,1,Cycling Myeloid Progenitors,Hcfc1
0.0032025703762856863,1.3079893299781984,0.216,0.081,1,Cycling Myeloid Progenitors,D130040H23Rik
0.0032493368846177578,0.4485726622201609,0.324,0.133,1,Cycling Myeloid Progenitors,Scfd2
0.003264876077539122,0.5898734349026137,0.514,0.248,1,Cycling Myeloid Progenitors,Stx16
0.0032666924172584746,0.4866652569135599,0.432,0.196,1,Cycling Myeloid Progenitors,Snx9
0.0032753024146532543,0.933800254437099,0.189,0.064,1,Cycling Myeloid Progenitors,Rabgef1
0.003278679710541304,0.6763064256089333,0.622,0.332,1,Cycling Myeloid Progenitors,Ppp3cb
0.0032822410779495565,0.7128547332445365,0.568,0.315,1,Cycling Myeloid Progenitors,Stk3
0.0032956577833459237,0.7156750444988743,0.378,0.179,1,Cycling Myeloid Progenitors,Azin1
0.0033015747040746985,0.9469723346179802,0.189,0.064,1,Cycling Myeloid Progenitors,Cops8
0.0033094065458527007,1.2886189069794507,0.108,0.027,1,Cycling Myeloid Progenitors,Exosc7
0.003310080186504041,0.9249993592830025,0.162,0.05,1,Cycling Myeloid Progenitors,Ppp1r3b
0.0033255821121460165,1.2706242413589144,0.162,0.052,1,Cycling Myeloid Progenitors,Pdhx
0.0033266961468733634,1.1661772051894368,0.135,0.038,1,Cycling Myeloid Progenitors,Recql
0.003331309455947823,1.669021020962228,0.135,0.04,1,Cycling Myeloid Progenitors,Raly
0.003344641971205029,0.4814704982934593,0.405,0.178,1,Cycling Myeloid Progenitors,Rbm28
0.003354915946803196,1.360929088440046,0.108,0.027,1,Cycling Myeloid Progenitors,Med24
0.003414921721912418,0.5134755122574635,0.811,0.46,1,Cycling Myeloid Progenitors,Vrk2
0.0034170636723359054,1.2237440716971228,0.162,0.051,1,Cycling Myeloid Progenitors,Rbmxl1
0.0034320204923629443,0.6751350362503608,0.189,0.063,1,Cycling Myeloid Progenitors,Ppm1d
0.0034401923305664647,0.5246967367838846,0.216,0.076,1,Cycling Myeloid Progenitors,Pitpnb
0.003441215626117939,1.2387273365023113,0.162,0.052,1,Cycling Myeloid Progenitors,Brpf3
0.0034662487455432017,1.1720734782250144,0.135,0.039,1,Cycling Myeloid Progenitors,Ppp1r37
0.003499998334024888,0.4441734584846144,0.919,0.57,1,Cycling Myeloid Progenitors,Ash1l
0.0035594310062133853,1.347824194336586,0.108,0.027,1,Cycling Myeloid Progenitors,Ptgfrn
0.003570558978893622,1.0112768450942933,0.162,0.051,1,Cycling Myeloid Progenitors,Rbm8a
0.0036294327572816533,1.3952753759571566,0.243,0.095,1,Cycling Myeloid Progenitors,Ola1
0.00367208092377369,0.8936245862024857,0.162,0.051,1,Cycling Myeloid Progenitors,Dcps
0.003710789237850962,0.8765508589434352,0.27,0.109,1,Cycling Myeloid Progenitors,Rprd1b
0.003716238966640845,0.5595594789248443,0.568,0.301,1,Cycling Myeloid Progenitors,Srcap
0.0037534234325607555,0.8175257818753827,0.216,0.079,1,Cycling Myeloid Progenitors,Fam174a
0.0037912176553660487,1.8267289913778724,0.108,0.028,1,Cycling Myeloid Progenitors,Pip4k2c
0.003821034846110216,1.2574582604791664,0.135,0.039,1,Cycling Myeloid Progenitors,Gosr2
0.0038377700762372135,0.8426843425508249,0.189,0.065,1,Cycling Myeloid Progenitors,Ppp1ca
0.0038563715798729933,0.9097712166664396,0.189,0.065,1,Cycling Myeloid Progenitors,Uxs1
0.003864421331821662,0.3475349067339978,0.432,0.195,1,Cycling Myeloid Progenitors,Abcb7
0.0038686739154656785,0.6198791124807537,0.216,0.077,1,Cycling Myeloid Progenitors,Dot1l
0.0038805652673538677,1.0088597753189328,0.243,0.095,1,Cycling Myeloid Progenitors,Rbm3
0.0038915913778013542,0.6174701141411645,0.297,0.122,1,Cycling Myeloid Progenitors,Chmp4b
0.003912115880298064,1.2108065138157968,0.135,0.039,1,Cycling Myeloid Progenitors,Tram2
0.003916237868409972,0.4816723469167346,0.351,0.15,1,Cycling Myeloid Progenitors,Chordc1
0.003921326256434927,0.39535617801571055,0.568,0.281,1,Cycling Myeloid Progenitors,Fcgr1
0.0039433947731106,0.8189676473882368,0.162,0.051,1,Cycling Myeloid Progenitors,Mov10
0.0039746024846956125,0.8830159308600769,0.216,0.08,1,Cycling Myeloid Progenitors,Psmb9
0.004015038739670816,1.6604289527522957,0.108,0.028,1,Cycling Myeloid Progenitors,Aarsd1
0.004052465187989729,0.6585060042767017,0.135,0.039,1,Cycling Myeloid Progenitors,Ppp1r11
0.004109810449197485,0.6053508032559873,0.297,0.123,1,Cycling Myeloid Progenitors,Rad50
0.004124399616989312,1.2718243598032568,0.189,0.068,1,Cycling Myeloid Progenitors,Ift52
0.004129044699813338,0.7500090031325568,0.189,0.065,1,Cycling Myeloid Progenitors,Dnajb12
0.0041545206757616525,0.5188236812994738,0.459,0.221,1,Cycling Myeloid Progenitors,Lpcat1
0.004155583353784204,0.38268729209936425,0.811,0.462,1,Cycling Myeloid Progenitors,Rbm6
0.004155750569844827,0.5630450232804697,0.514,0.268,1,Cycling Myeloid Progenitors,Dpysl2
0.004183596953266543,0.5997530088482643,0.378,0.169,1,Cycling Myeloid Progenitors,Galnt11
0.004238872822117477,0.5941933780308635,0.324,0.138,1,Cycling Myeloid Progenitors,Pcnp
0.004244597449605997,0.5852153886879283,0.676,0.422,1,Cycling Myeloid Progenitors,Srsf11
0.004251831059559231,0.7255976269462885,0.595,0.335,1,Cycling Myeloid Progenitors,Exoc5
0.004264632567247334,1.2410666973001259,0.108,0.028,1,Cycling Myeloid Progenitors,Dus2
0.004273035414972768,0.8532979946598589,0.135,0.039,1,Cycling Myeloid Progenitors,Nde1
0.004279205496335927,0.35270529746814894,0.432,0.198,1,Cycling Myeloid Progenitors,Zfp277
0.004304493523896255,1.6806107352014206,0.108,0.028,1,Cycling Myeloid Progenitors,Coil
0.0043097612698708284,0.5724373210906977,0.297,0.122,1,Cycling Myeloid Progenitors,Gtf2a2
0.004327636483915568,0.9405915701220369,0.216,0.081,1,Cycling Myeloid Progenitors,Erlin1
0.004336324715047789,0.9447401409114625,0.216,0.08,1,Cycling Myeloid Progenitors,Mad1l1
0.004356525275808448,0.4143862371067626,0.919,0.775,1,Cycling Myeloid Progenitors,Rapgef5
0.0043577500222126645,1.1061413573866412,0.189,0.067,1,Cycling Myeloid Progenitors,Lrig3
0.00436553959355833,0.2682646306240006,0.297,0.12,1,Cycling Myeloid Progenitors,Bcl6
0.0043806225538587,0.7716671150654835,0.622,0.361,1,Cycling Myeloid Progenitors,Trim30a
0.004384653403841983,0.45261162833645985,0.568,0.283,1,Cycling Myeloid Progenitors,Atxn2
0.0043903361652432955,1.2165842599030443,0.108,0.028,1,Cycling Myeloid Progenitors,Anxa4
0.004437703809507095,0.6360139849918157,0.243,0.093,1,Cycling Myeloid Progenitors,Rassf1
0.0044548014653921966,0.8327030765351595,0.162,0.052,1,Cycling Myeloid Progenitors,Snrpb2
0.004465132133027095,0.5708054174693186,0.378,0.171,1,Cycling Myeloid Progenitors,Trak1
0.004486908789253936,0.7676393197964164,0.297,0.129,1,Cycling Myeloid Progenitors,Eif2a
0.004491371081076759,0.2648508137446842,0.351,0.147,1,Cycling Myeloid Progenitors,Aagab
0.004515706409552793,0.5850464072878159,0.486,0.248,1,Cycling Myeloid Progenitors,Apobec1
0.004516185034374409,0.5286133809308167,0.297,0.123,1,Cycling Myeloid Progenitors,St5
0.004516473997842146,0.6213703156710555,0.162,0.051,1,Cycling Myeloid Progenitors,Zc3h8
0.004528152600132956,0.9377052306967445,0.216,0.081,1,Cycling Myeloid Progenitors,Minpp1
0.004560265387557164,0.3173231783854893,0.811,0.414,1,Cycling Myeloid Progenitors,Usp15
0.00456708930540443,0.4737193685912767,0.378,0.169,1,Cycling Myeloid Progenitors,Cdc42se2
0.004606550004790331,0.6991422193046013,0.162,0.052,1,Cycling Myeloid Progenitors,Cars
0.004612804368256355,1.5859988442240818,0.108,0.029,1,Cycling Myeloid Progenitors,Chchd1
0.004636310403179606,1.1922665087575643,0.135,0.04,1,Cycling Myeloid Progenitors,Deaf1
0.004663375096931603,0.37208967289688744,0.703,0.382,1,Cycling Myeloid Progenitors,Cep350
0.004676157423198561,1.2676631269625307,0.135,0.04,1,Cycling Myeloid Progenitors,Gm42869
0.004693063901489352,0.6020466629107458,0.189,0.065,1,Cycling Myeloid Progenitors,Fam20b
0.004697100557616776,0.34245823112903895,0.378,0.18,1,Cycling Myeloid Progenitors,Ccl4
0.004703877971114866,0.35527187119490933,0.486,0.236,1,Cycling Myeloid Progenitors,Atg10
0.004713771603105391,0.48999416127726536,0.676,0.403,1,Cycling Myeloid Progenitors,Myh9
0.00471491912345547,0.38485214843790033,0.378,0.166,1,Cycling Myeloid Progenitors,Clcn5
0.004715619075709076,0.7794095501529444,0.243,0.096,1,Cycling Myeloid Progenitors,Sept10
0.004778080534712973,0.7610788398974495,0.514,0.308,1,Cycling Myeloid Progenitors,E2f3
0.004789317291188011,0.5781515873783052,0.514,0.284,1,Cycling Myeloid Progenitors,Dis3l2
0.004789499978506868,0.8529527249168349,0.216,0.08,1,Cycling Myeloid Progenitors,Cyb5b
0.004812688284213003,1.2914109249306258,0.189,0.069,1,Cycling Myeloid Progenitors,Parp2
0.00483329950467203,0.7044319122492297,0.27,0.11,1,Cycling Myeloid Progenitors,Kat7
0.004834718273764431,1.1495157759012518,0.135,0.04,1,Cycling Myeloid Progenitors,Dpp9
0.004835185005368658,0.9292204260908787,0.324,0.148,1,Cycling Myeloid Progenitors,Mapkapk2
0.004839448512729957,0.5917318790770625,0.378,0.179,1,Cycling Myeloid Progenitors,Zfp934
0.004844715807601543,0.7794113868324837,0.324,0.146,1,Cycling Myeloid Progenitors,Hprt
0.004881257638129034,1.01831654849049,0.27,0.115,1,Cycling Myeloid Progenitors,Bst2
0.004886056636420376,1.2920263406040788,0.162,0.055,1,Cycling Myeloid Progenitors,Ccl2
0.004927459720375613,0.6057584829768622,0.568,0.297,1,Cycling Myeloid Progenitors,Pacsin2
0.004943469131990673,0.2827760492718149,0.568,0.283,1,Cycling Myeloid Progenitors,Slc38a2
0.00495027251579351,0.8559747401496376,0.162,0.053,1,Cycling Myeloid Progenitors,Txndc9
0.004962206726548109,0.8447154704616419,0.189,0.066,1,Cycling Myeloid Progenitors,Rnf168
0.0050459124342203485,0.643429499243561,0.162,0.052,1,Cycling Myeloid Progenitors,Nelfa
0.005049647904042675,1.68812064743627,0.108,0.029,1,Cycling Myeloid Progenitors,Rnaseh2b
0.005057857386046376,0.5066766953571038,0.243,0.093,1,Cycling Myeloid Progenitors,Nek1
0.005084012090545988,0.989400635063036,0.297,0.131,1,Cycling Myeloid Progenitors,Wdr41
0.005090421461490053,0.741671829625923,0.243,0.098,1,Cycling Myeloid Progenitors,Hspd1
0.0051467619882432925,0.6029200260275658,0.622,0.366,1,Cycling Myeloid Progenitors,Usp25
0.005158061185455312,0.9340800607796813,0.297,0.136,1,Cycling Myeloid Progenitors,Itpr1
0.005185167426824966,0.6968680888909132,0.189,0.066,1,Cycling Myeloid Progenitors,Uhmk1
0.00519123522742752,0.7293924795874742,0.135,0.04,1,Cycling Myeloid Progenitors,Mdfic
0.0052248805429516085,0.5302883908133518,0.405,0.188,1,Cycling Myeloid Progenitors,Purb
0.005244275965625881,1.5738698805254856,0.108,0.029,1,Cycling Myeloid Progenitors,Fut11
0.005249582128676702,1.1850413269523834,0.108,0.029,1,Cycling Myeloid Progenitors,Fh1
0.005252328381030968,0.7115545596604587,0.162,0.052,1,Cycling Myeloid Progenitors,Strip1
0.005269416150637074,1.1471267263326197,0.135,0.041,1,Cycling Myeloid Progenitors,Pdia5
0.005284398229076109,0.9838310705816233,0.135,0.04,1,Cycling Myeloid Progenitors,Gid8
0.0052907403652184,1.1960111882415143,0.162,0.054,1,Cycling Myeloid Progenitors,Ppp1r7
0.005317959608644111,0.5239518724446809,0.405,0.189,1,Cycling Myeloid Progenitors,Fam76b
0.005333054629357066,1.4727992992872354,0.108,0.029,1,Cycling Myeloid Progenitors,Zfp958
0.00533866732675301,0.876799021558005,0.108,0.029,1,Cycling Myeloid Progenitors,H2-Oa
0.005342219079384134,1.2425558238562406,0.135,0.041,1,Cycling Myeloid Progenitors,Mmd
0.005344457537356998,1.302297729915842,0.189,0.069,1,Cycling Myeloid Progenitors,Bcl2
0.005350067154232211,0.9316625814374507,0.216,0.082,1,Cycling Myeloid Progenitors,Nmd3
0.005367237872699861,1.4489632433234416,0.162,0.055,1,Cycling Myeloid Progenitors,Chp1
0.005395076027620565,0.5549768151647996,0.838,0.533,1,Cycling Myeloid Progenitors,Agps
0.005417015584532102,1.1389669950468435,0.162,0.055,1,Cycling Myeloid Progenitors,Sfxn1
0.0054304278769977095,0.64096759500266,0.297,0.126,1,Cycling Myeloid Progenitors,Blmh
0.0054406499175430525,0.5425173535375531,0.676,0.425,1,Cycling Myeloid Progenitors,Btaf1
0.005443564231839405,1.1700069677701392,0.162,0.055,1,Cycling Myeloid Progenitors,Carm1
0.00547934198817755,0.9980875996464362,0.108,0.029,1,Cycling Myeloid Progenitors,4933412E12Rik
0.005524479336191349,0.43377361333378994,0.865,0.54,1,Cycling Myeloid Progenitors,Nr3c1
0.005525906860557333,0.5456822749174919,0.568,0.304,1,Cycling Myeloid Progenitors,Gmip
0.005554571978593779,0.43169888976118154,0.622,0.336,1,Cycling Myeloid Progenitors,Mier1
0.005560296343391937,0.9332603568951217,0.216,0.083,1,Cycling Myeloid Progenitors,Zfp991
0.005674535164447668,1.4640113167425404,0.108,0.029,1,Cycling Myeloid Progenitors,Cox15
0.005728012374057198,0.7738990328608497,0.27,0.113,1,Cycling Myeloid Progenitors,Rufy1
0.005739057611851115,0.3914157954634987,0.568,0.283,1,Cycling Myeloid Progenitors,Chchd3
0.0057591906920184755,1.5463591528099472,0.108,0.03,1,Cycling Myeloid Progenitors,Pank4
0.005783695455590227,0.3526364827604749,0.757,0.422,1,Cycling Myeloid Progenitors,Wapl
0.005785147445912777,0.8982319993655068,0.108,0.029,1,Cycling Myeloid Progenitors,Nsmce4a
0.005787885967473478,0.826814326589894,0.162,0.054,1,Cycling Myeloid Progenitors,Nacc1
0.005795625360749154,0.7499230858999192,0.216,0.081,1,Cycling Myeloid Progenitors,Txndc15
0.005811446653684611,0.7830704050707759,0.459,0.245,1,Cycling Myeloid Progenitors,Znrf1
0.005834541234264975,0.4168467776641628,0.405,0.189,1,Cycling Myeloid Progenitors,Ms4a6b
0.005839593463797627,1.1067930934163794,0.108,0.029,1,Cycling Myeloid Progenitors,Myh10
0.005841425330128085,0.26518981062355745,0.486,0.231,1,Cycling Myeloid Progenitors,Fip1l1
0.005844244693870979,1.3545259083047392,0.135,0.042,1,Cycling Myeloid Progenitors,Sap30bp
0.005884581913962576,0.7839724966157532,0.405,0.202,1,Cycling Myeloid Progenitors,Apbb2
0.005935067362637047,1.0224675219053947,0.162,0.054,1,Cycling Myeloid Progenitors,Fam173a
0.005964903926572538,0.8007528670564616,0.162,0.054,1,Cycling Myeloid Progenitors,Pyroxd1
0.00608602440913813,0.8197182169897992,0.297,0.133,1,Cycling Myeloid Progenitors,Nav1
0.006095894384672705,1.2359920182886306,0.162,0.056,1,Cycling Myeloid Progenitors,Kctd20
0.006114133477338774,0.34327487986363747,0.541,0.27,1,Cycling Myeloid Progenitors,N4bp2l2
0.006191898709494909,0.47521252851054685,0.541,0.277,1,Cycling Myeloid Progenitors,Eif3a
0.006222765683823882,0.5632538654905129,0.514,0.271,1,Cycling Myeloid Progenitors,Ube2d2a
0.006224243936468733,1.2121764100303716,0.135,0.042,1,Cycling Myeloid Progenitors,Nop14
0.006324790418814268,0.6068864254808033,0.162,0.053,1,Cycling Myeloid Progenitors,Cdk16
0.006346701926892052,0.4802612965469861,0.865,0.634,1,Cycling Myeloid Progenitors,Etv6
0.006356565201078024,0.5617076817070743,0.351,0.16,1,Cycling Myeloid Progenitors,Sh3bp2
0.006381107389481428,0.5222662494571462,0.811,0.512,1,Cycling Myeloid Progenitors,Dennd1a
0.006383020513668199,0.44553502163905456,0.486,0.245,1,Cycling Myeloid Progenitors,Ankrd10
0.006405398772337215,0.3620017806935416,0.973,0.847,1,Cycling Myeloid Progenitors,Diaph2
0.006415077940373895,0.576762104520338,0.405,0.198,1,Cycling Myeloid Progenitors,Cops4
0.006462758659638197,0.6164089786952927,0.432,0.223,1,Cycling Myeloid Progenitors,Raf1
0.006530547375308913,0.3626281680701895,0.649,0.344,1,Cycling Myeloid Progenitors,Prpf4b
0.006539842559234979,1.1346314002833902,0.135,0.042,1,Cycling Myeloid Progenitors,Tspan31
0.006545048963223516,0.4908121705209505,0.514,0.262,1,Cycling Myeloid Progenitors,Pcbp2
0.006565006569377514,1.461954272737711,0.108,0.03,1,Cycling Myeloid Progenitors,Sfxn4
0.006572917455993257,0.9003217268436094,0.135,0.042,1,Cycling Myeloid Progenitors,Copz1
0.006591989197215806,0.7977059727922802,0.351,0.159,1,Cycling Myeloid Progenitors,Mdn1
0.0065976426476136735,1.3673905501064851,0.135,0.042,1,Cycling Myeloid Progenitors,Map2k3
0.006626862666399483,1.1642043373865087,0.108,0.03,1,Cycling Myeloid Progenitors,Tpm4
0.00663377036212076,1.1253454946115231,0.243,0.101,1,Cycling Myeloid Progenitors,Gmps
0.006660855104539186,0.6663359017853172,0.432,0.214,1,Cycling Myeloid Progenitors,Ogdh
0.006686773039676159,1.2026640829765758,0.135,0.042,1,Cycling Myeloid Progenitors,Vdac1
0.00669115759737311,1.3478737582966644,0.108,0.03,1,Cycling Myeloid Progenitors,Nat10
0.006694488729293393,0.4148076094113227,0.243,0.095,1,Cycling Myeloid Progenitors,Prdx1
0.006696676346667592,0.714376582592493,0.189,0.069,1,Cycling Myeloid Progenitors,Nab1
0.006721729972954203,0.9651988300271406,0.135,0.042,1,Cycling Myeloid Progenitors,Flna
0.006730783796887205,0.6404641892354623,0.162,0.054,1,Cycling Myeloid Progenitors,Mlh1
0.006750309562568946,0.8632124668270353,0.135,0.042,1,Cycling Myeloid Progenitors,Psmd8
0.006775925473968259,0.34781350473086636,0.405,0.188,1,Cycling Myeloid Progenitors,Grk2
0.006817884198029452,1.1821828540214092,0.135,0.042,1,Cycling Myeloid Progenitors,Pdik1l
0.006828616857913163,0.4051432911884771,0.324,0.141,1,Cycling Myeloid Progenitors,BC005561
0.006834688240958743,0.6211771905578746,0.486,0.262,1,Cycling Myeloid Progenitors,Nsmce2
0.006855289224278276,0.48145290537188246,0.297,0.126,1,Cycling Myeloid Progenitors,Ric8b
0.006866030091584896,1.0642458319209327,0.108,0.03,1,Cycling Myeloid Progenitors,Cnot9
0.006873792452592107,0.6966918315441835,0.27,0.116,1,Cycling Myeloid Progenitors,Arhgap15
0.006892563887114609,0.3457026107511697,0.514,0.255,1,Cycling Myeloid Progenitors,Cryl1
0.006913430735170642,0.678160906343132,0.297,0.13,1,Cycling Myeloid Progenitors,Psmd11
0.006936733307549521,0.8883126674639947,0.216,0.084,1,Cycling Myeloid Progenitors,Micos10
0.0069576606393390115,0.527630184851609,0.27,0.112,1,Cycling Myeloid Progenitors,Psmb2
0.00696859400781603,0.9332648377917068,0.108,0.03,1,Cycling Myeloid Progenitors,Cdkn2aipnl
0.007014200353868876,1.3339133551769158,0.135,0.043,1,Cycling Myeloid Progenitors,Seh1l
0.0070680716667319635,0.39537498859733944,0.595,0.319,1,Cycling Myeloid Progenitors,Atf6
0.007082050603994413,1.022284160229489,0.108,0.03,1,Cycling Myeloid Progenitors,Gpd2
0.007082314335209213,0.8068631616142304,0.216,0.084,1,Cycling Myeloid Progenitors,Washc3
0.007096931690644033,0.41306972625253024,0.622,0.348,1,Cycling Myeloid Progenitors,Spred1
0.007107882112703107,0.4531269527042633,0.486,0.25,1,Cycling Myeloid Progenitors,Srsf7
0.007111130819093728,1.260200268749514,0.108,0.03,1,Cycling Myeloid Progenitors,Susd1
