avg.exp,pct.exp,features.plot,id,avg.exp.scaled,avg.exp.mm,pct.exp.plot
2.8286210918278196,33.33333333333333,P2ry12,Vascular Smooth Muscle Cells,-1.5868337227327312,0,33.33333333333333
0.9501092046721811,16.666666666666664,Fcrls,Vascular Smooth Muscle Cells,-1.5661357294760874,0.010867481339503484,16.666666666666664
1.991170050460448,13.333333333333334,Gpr34,Vascular Smooth Muscle Cells,-0.9762703916487392,0.09409128872998358,13.333333333333334
1.5203576047761047,6.666666666666667,Ccl12,Vascular Smooth Muscle Cells,-0.2652133456329024,0.12776328501984135,6.666666666666667
0.5562913571225593,6.666666666666667,Gm4951,Vascular Smooth Muscle Cells,-0.5577586604369477,0.06264157236699705,6.666666666666667
34.71307592898154,96.66666666666667,Cst3,Vascular Smooth Muscle Cells,-1.194583266022541,0.04017408282599691,96.66666666666667
8.186483575389227,76.66666666666667,Hexb,Vascular Smooth Muscle Cells,-1.5682637605286582,0,76.66666666666667
3.1588165330533906,36.666666666666664,Tanc2,Vascular Smooth Muscle Cells,-1.7782028046239744,0,36.666666666666664
38.61131609944887,86.66666666666667,mt-Cytb,Vascular Smooth Muscle Cells,0.486158096026646,0.4069049562423913,86.66666666666667
34.33686292308094,86.66666666666667,mt-Nd1,Vascular Smooth Muscle Cells,0.1872374094785163,0.32917252351021975,86.66666666666667
31.279537302903268,80,mt-Nd2,Vascular Smooth Muscle Cells,0.4022646297424636,0.34083180825665554,80
7.153778980432567,36.666666666666664,Slc6a20a,Vascular Smooth Muscle Cells,2.5,1,36.666666666666664
5.745321390662685,46.666666666666664,Ror1,Vascular Smooth Muscle Cells,2.5,1,46.666666666666664
5.722536877227933,50,Carmn,Vascular Smooth Muscle Cells,2.5,1,50
