"","DSP-1001660019915-A-A02.dcc","DSP-1001660019915-A-A04.dcc","DSP-1001660019915-A-A05.dcc","DSP-1001660019915-A-A06.dcc","DSP-1001660019915-A-A07.dcc","DSP-1001660019915-A-A08.dcc","DSP-1001660019915-A-A09.dcc","DSP-1001660019915-A-A10.dcc","DSP-1001660019915-A-A11.dcc","DSP-1001660019915-A-A12.dcc","DSP-1001660019915-A-B01.dcc","DSP-1001660019915-A-B02.dcc","DSP-1001660019915-A-B03.dcc","DSP-1001660019915-A-B04.dcc","DSP-1001660019915-A-B05.dcc","DSP-1001660019915-A-B06.dcc","DSP-1001660019915-A-B07.dcc","DSP-1001660019915-A-B08.dcc","DSP-1001660019915-A-B09.dcc","DSP-1001660019915-A-B10.dcc","DSP-1001660019915-A-B11.dcc","DSP-1001660019915-A-B12.dcc","DSP-1001660019915-A-C01.dcc","DSP-1001660019915-A-C02.dcc","DSP-1001660019915-A-C03.dcc","DSP-1001660019915-A-C04.dcc","DSP-1001660019915-A-C05.dcc","DSP-1001660019915-A-C07.dcc","DSP-1001660019915-A-C08.dcc","DSP-1001660019915-A-C09.dcc","DSP-1001660019915-A-C10.dcc","DSP-1001660019915-A-C11.dcc","DSP-1001660019915-A-C12.dcc","DSP-1001660019915-A-D01.dcc","DSP-1001660019915-A-D02.dcc","DSP-1001660019915-A-D03.dcc","DSP-1001660019915-A-D04.dcc","DSP-1001660019915-A-D05.dcc","DSP-1001660019915-A-D06.dcc","DSP-1001660019915-A-D07.dcc","DSP-1001660019915-A-D08.dcc","DSP-1001660019915-A-D12.dcc"
"Ccdc153",-0.164975395803266,-0.164975395803266,-0.164975395803266,-0.164975395803266,-0.164975395803266,-1.0783376617869,-1.0783376617869,-0.164975395803266,-0.164975395803266,-1.0783376617869,2,-0.164975395803266,-0.164975395803266,0.369307279370863,-0.164975395803266,-1.0783376617869,-0.164975395803266,-1.0783376617869,-1.0783376617869,0.74838687018037,-0.164975395803266,2,1.04242384441049,-0.164975395803266,-0.164975395803266,-0.164975395803266,-1.0783376617869,-0.164975395803266,-1.0783376617869,-1.0783376617869,-0.164975395803266,-1.0783376617869,0.369307279370863,2,0.369307279370863,0.369307279370863,0.74838687018037,-0.164975395803266,0.74838687018037,0.74838687018037,-0.164975395803266,-0.164975395803266
"Tmem88",0.177858142731049,-1.21393002713691,-1.21393002713691,-0.335809460098448,-0.335809460098448,-0.335809460098448,-1.21393002713691,0.177858142731049,-0.335809460098448,0.177858142731049,2,-0.335809460098448,-0.335809460098448,-0.335809460098448,-1.21393002713691,-0.335809460098448,-0.335809460098448,1.05597870976951,-0.335809460098448,0.177858142731049,0.177858142731049,2,1.56964631259901,-0.335809460098448,0.177858142731049,0.177858142731049,-1.21393002713691,-0.335809460098448,-0.335809460098448,1.25126606889853,-0.335809460098448,1.05597870976951,-1.21393002713691,2,0.177858142731049,0.177858142731049,0.542311106940012,-0.335809460098448,-1.21393002713691,0.177858142731049,-1.21393002713691,-0.335809460098448
"Gm11127",0.51794950629528,-1.30271726438259,-0.392383879043655,-0.392383879043655,0.51794950629528,-0.392383879043655,0.140127014534164,-0.392383879043655,-1.30271726438259,0.140127014534164,2,0.140127014534164,0.51794950629528,-0.392383879043655,0.140127014534164,-0.392383879043655,-0.392383879043655,-1.30271726438259,0.140127014534164,0.140127014534164,0.51794950629528,2,0.140127014534164,0.140127014534164,-0.392383879043655,0.140127014534164,-0.392383879043655,-1.30271726438259,-0.392383879043655,-1.30271726438259,-1.30271726438259,1.0504603998731,0.140127014534164,2,0.140127014534164,0.140127014534164,0.51794950629528,-1.30271726438259,0.140127014534164,1.25291164566203,-0.392383879043655,-1.30271726438259
"Slco6d1",-1.15622141804303,0.245453492810035,-1.15622141804303,-0.27186301195121,-1.15622141804303,-0.27186301195121,-1.15622141804303,0.245453492810035,-0.27186301195121,-1.15622141804303,2,-0.27186301195121,-0.27186301195121,0.245453492810035,-1.15622141804303,-1.15622141804303,-0.27186301195121,-0.27186301195121,-0.27186301195121,-0.27186301195121,-0.27186301195121,2,-0.27186301195121,-0.27186301195121,0.245453492810035,-0.27186301195121,0.897195211011369,-0.27186301195121,-0.27186301195121,-0.27186301195121,0.245453492810035,0.245453492810035,1.49685380023242,2,0.897195211011369,0.245453492810035,1.12981189890185,0.612495394140606,-1.15622141804303,-0.27186301195121,-1.15622141804303,0.245453492810035
"Gm13305",-0.95701511256818,-0.95701511256818,-0.103774225165094,-0.95701511256818,-0.95701511256818,0.395339698047754,-0.95701511256818,0.395339698047754,-0.103774225165094,0.395339698047754,2,0.749466662237993,-0.95701511256818,-0.95701511256818,-0.95701511256818,-0.95701511256818,-0.95701511256818,-0.103774225165094,-0.95701511256818,0.395339698047754,-0.103774225165094,2,-0.103774225165094,0.395339698047754,0.395339698047754,-0.103774225165094,-0.103774225165094,-0.103774225165094,1.02414887559967,0.395339698047754,-0.103774225165094,-0.95701511256818,1.43833489238367,2,1.02414887559967,-0.103774225165094,0.749466662237993,-0.95701511256818,-0.95701511256818,-0.95701511256818,-0.103774225165094,-0.103774225165094
"Rbm38",-0.977854340537333,-0.977854340537333,-0.977854340537333,-0.0511861698904035,-0.977854340537333,-0.0511861698904035,-0.0511861698904035,-0.977854340537333,-0.977854340537333,-0.977854340537333,2,-0.0511861698904035,-0.0511861698904035,-0.977854340537333,-0.977854340537333,-0.977854340537333,-0.977854340537333,-0.0511861698904035,0.490879960549924,-0.0511861698904035,0.490879960549924,2,0.490879960549924,-0.0511861698904035,0.875482000756526,0.490879960549924,-0.0511861698904035,-0.0511861698904035,0.875482000756526,-0.0511861698904035,-0.0511861698904035,-0.977854340537333,0.490879960549924,2,0.490879960549924,0.490879960549924,-0.0511861698904035,-0.0511861698904035,0.875482000756526,-0.977854340537333,-0.0511861698904035,-0.977854340537333
"Alpk2",-0.937889875997833,-0.0370383788508195,-0.0370383788508195,-0.0370383788508195,0.489925965698695,-0.937889875997833,-0.937889875997833,-0.937889875997833,-0.937889875997833,-0.937889875997833,2,-0.0370383788508195,0.489925965698695,0.489925965698695,-0.937889875997833,-0.937889875997833,-0.937889875997833,0.489925965698695,-0.937889875997833,-0.937889875997833,0.863813118296194,1.91774180739522,-0.0370383788508195,0.489925965698695,0.863813118296194,-0.0370383788508195,-0.0370383788508195,-0.0370383788508195,-0.0370383788508195,-0.0370383788508195,-0.0370383788508195,0.489925965698695,-0.0370383788508195,2,0.863813118296194,-0.937889875997833,0.863813118296194,-0.937889875997833,-0.937889875997833,-0.0370383788508195,-0.0370383788508195,-0.937889875997833
"Fam104a",0.530887377428516,-0.36698350742357,-0.36698350742357,0.158237290704224,-0.36698350742357,-0.36698350742357,0.158237290704224,-0.36698350742357,0.530887377428516,0.530887377428516,2,-0.36698350742357,0.158237290704224,1.05610817555631,-1.26485439227566,0.158237290704224,-1.26485439227566,0.530887377428516,-0.36698350742357,0.530887377428516,1.25578785568606,2,0.530887377428516,-0.36698350742357,0.158237290704224,-1.26485439227566,-1.26485439227566,-1.26485439227566,-1.26485439227566,-0.36698350742357,-1.26485439227566,-0.36698350742357,-0.36698350742357,2,0.158237290704224,1.25578785568606,1.05610817555631,-1.26485439227566,-0.36698350742357,0.158237290704224,-0.36698350742357,-1.26485439227566
"Scgb3a1",-0.138201363737673,-0.960860751859939,-0.960860751859939,-0.138201363737673,-0.960860751859939,0.343023529180064,-0.960860751859939,0.343023529180064,-0.138201363737673,-0.960860751859939,2,-0.960860751859939,-0.960860751859939,-0.960860751859939,-0.138201363737673,-0.960860751859939,-0.960860751859939,-0.960860751859939,0.343023529180064,-0.138201363737673,0.343023529180064,1.9883423054246,0.684458024384593,-0.138201363737673,-0.138201363737673,0.343023529180064,-0.960860751859939,-0.960860751859939,0.949295193943998,0.684458024384593,-0.138201363737673,-0.138201363737673,-0.138201363737673,2,0.343023529180064,1.16568291730233,2,0.684458024384593,-0.960860751859939,0.343023529180064,-0.960860751859939,-0.138201363737673
"Cldn4",-0.800597519021747,-0.800597519021747,-0.0487692326747289,-0.800597519021747,-0.0487692326747289,-0.800597519021747,-0.0487692326747289,-0.0487692326747289,-0.800597519021747,-0.800597519021747,2,-0.800597519021747,-0.800597519021747,0.703059053672289,0.391022121819724,-0.0487692326747289,-0.800597519021747,-0.0487692326747289,-0.800597519021747,-0.800597519021747,-0.0487692326747289,1.98149773299871,-0.0487692326747289,2,-0.800597519021747,-0.800597519021747,-0.800597519021747,-0.800597519021747,0.391022121819724,-0.0487692326747289,-0.0487692326747289,0.391022121819724,0.391022121819724,1.69692198792543,0.945093701578414,0.391022121819724,0.391022121819724,1.14285040816674,-0.0487692326747289,-0.800597519021747,-0.800597519021747,-0.800597519021747
"Shoc1",-0.723175618713384,-0.723175618713384,-0.11151392555771,-0.11151392555771,-0.723175618713384,-1.76881818965016,-0.11151392555771,-0.723175618713384,0.32246695222339,-0.11151392555771,2,-0.723175618713384,-1.76881818965016,-0.723175618713384,-0.723175618713384,0.32246695222339,-0.723175618713384,-0.723175618713384,0.32246695222339,-0.11151392555771,-0.723175618713384,2,0.659088673018189,0.32246695222339,-0.11151392555771,-0.11151392555771,-0.11151392555771,0.32246695222339,-0.11151392555771,0.32246695222339,-1.76881818965016,-0.11151392555771,1.16667162858216,2,0.659088673018189,0.659088673018189,0.32246695222339,0.934128645379064,0.659088673018189,0.32246695222339,-0.723175618713384,-0.723175618713384
"Zfp575",-0.876569318983781,-1.75937435348627,0.00623571551870688,-0.360161478351979,-0.876569318983781,-0.360161478351979,-1.75937435348627,-0.360161478351979,0.00623571551870688,-0.360161478351979,2,0.00623571551870688,0.290435458433065,0.00623571551870688,-0.360161478351979,-0.876569318983781,-0.876569318983781,-0.360161478351979,0.290435458433065,-0.876569318983781,0.889040750021194,1.60177773984401,0.889040750021194,0.290435458433065,0.889040750021194,0.889040750021194,0.00623571551870688,-0.876569318983781,-0.360161478351979,1.03905139678231,0.522643556150508,0.718972705341523,-0.360161478351979,2,-0.360161478351979,0.889040750021194,1.29462929596383,0.00623571551870688,0.00623571551870688,0.00623571551870688,-1.75937435348627,-1.75937435348627
"Setbp1",-1.59330771896649,-1.59330771896649,-0.663588851431065,-0.119738177709904,0.56543263991087,0.266130016104356,-0.663588851431065,-1.59330771896649,0.56543263991087,0.56543263991087,2,0.266130016104356,0.266130016104356,-0.119738177709904,-0.663588851431065,-0.663588851431065,-0.663588851431065,-0.663588851431065,0.266130016104356,-0.663588851431065,0.266130016104356,2,0.809980689825517,0.809980689825517,0.56543263991087,-0.663588851431065,0.56543263991087,0.266130016104356,-0.663588851431065,-0.119738177709904,-1.59330771896649,0.266130016104356,0.56543263991087,2,-0.663588851431065,0.809980689825517,0.266130016104356,0.809980689825517,-0.663588851431065,0.266130016104356,-0.663588851431065,-1.59330771896649
"Matk",-1.36948621997372,-0.438203681409745,0.106561681226585,-0.438203681409745,0.106561681226585,-0.438203681409745,0.106561681226585,0.106561681226585,-0.438203681409745,-0.438203681409745,2,-0.438203681409745,-0.438203681409745,-1.36948621997372,0.493078857154232,0.106561681226585,-1.36948621997372,0.493078857154232,0.106561681226585,0.106561681226585,0.106561681226585,2,1.03784421979056,1.03784421979056,0.106561681226585,-0.438203681409745,-1.36948621997372,-1.36948621997372,0.792884870596,-0.438203681409745,1.42436139571821,0.106561681226585,0.792884870596,2,-1.36948621997372,1.03784421979056,0.106561681226585,-0.438203681409745,0.493078857154232,-0.438203681409745,-1.36948621997372,-1.36948621997372
"Adam25",-1.12594632614522,-1.12594632614522,-0.24604613069582,-1.12594632614522,-0.24604613069582,-1.12594632614522,1.3442458184691,-0.24604613069582,-1.12594632614522,-0.24604613069582,2,-0.24604613069582,-0.24604613069582,0.268662488019296,-0.24604613069582,-1.12594632614522,-1.12594632614522,-0.24604613069582,0.633854064753582,0.633854064753582,0.633854064753582,2,-0.24604613069582,-1.12594632614522,0.268662488019296,-1.12594632614522,-1.12594632614522,0.268662488019296,0.268662488019296,-0.24604613069582,-0.24604613069582,0.633854064753582,0.268662488019296,2,-0.24604613069582,0.268662488019296,0.633854064753582,-0.24604613069582,-0.24604613069582,0.268662488019296,0.268662488019296,-0.24604613069582
"Fam24a",-0.769232848722553,-0.769232848722553,0.513524894698039,-0.769232848722553,-0.769232848722553,-0.769232848722553,-0.769232848722553,-0.769232848722553,0.0400971782256799,0.0400971782256799,2,0.0400971782256799,0.513524894698039,0.0400971782256799,-0.769232848722553,-0.769232848722553,-0.769232848722553,-0.769232848722553,0.0400971782256799,1.1099732788845,-0.769232848722553,2,0.513524894698039,0.513524894698039,0.0400971782256799,0.0400971782256799,0.0400971782256799,-0.769232848722553,0.849427205173913,-0.769232848722553,-0.769232848722553,-0.769232848722553,0.849427205173913,2,-0.769232848722553,0.849427205173913,0.849427205173913,-0.769232848722553,-0.769232848722553,0.0400971782256799,-0.769232848722553,0.0400971782256799
"Slc4a1ap",-1.04395416446146,-1.04395416446146,-1.04395416446146,-0.206553454639606,-1.04395416446146,-0.206553454639606,-0.206553454639606,-1.04395416446146,-0.206553454639606,-1.04395416446146,2,-0.206553454639606,-0.206553454639606,-1.04395416446146,0.283294558683458,0.283294558683458,-0.206553454639606,-1.04395416446146,-0.206553454639606,-1.04395416446146,-1.04395416446146,2,1.12069526850531,0.283294558683458,0.283294558683458,-1.04395416446146,-1.04395416446146,0.630847255182249,0.283294558683458,-0.206553454639606,0.283294558683458,0.900430070352523,0.900430070352523,2,-0.206553454639606,0.630847255182249,0.900430070352523,0.283294558683458,0.283294558683458,-1.04395416446146,0.630847255182249,-0.206553454639606
"Luc7l2",0.0466933576379988,-0.321054001394437,-1.72542294352236,0.0466933576379988,0.762056766738166,0.0466933576379988,0.0466933576379988,-1.72542294352236,-0.321054001394437,-0.321054001394437,2,0.0466933576379988,0.0466933576379988,-0.321054001394437,-0.321054001394437,-1.72542294352236,0.0466933576379988,0.0466933576379988,-0.321054001394437,0.565004149185744,0.0466933576379988,1.64811491731835,0.565004149185744,0.331940370013696,0.331940370013696,0.331940370013696,0.0466933576379988,-1.72542294352236,-0.321054001394437,0.0466933576379988,0.0466933576379988,-0.321054001394437,0.331940370013696,1.89630682216112,2,-0.321054001394437,-0.321054001394437,-0.321054001394437,-0.321054001394437,-1.72542294352236,0.331940370013696,-0.839364792942182
"Cnot8",-0.615922702802569,-1.54565766351257,-0.072062615177763,-0.615922702802569,-0.615922702802569,-0.072062615177763,-0.072062615177763,0.613120062558975,-1.54565766351257,-0.615922702802569,2,-0.072062615177763,-1.54565766351257,-0.615922702802569,-0.615922702802569,0.313812257907429,-0.615922702802569,0.313812257907429,-0.072062615177763,0.857672345532235,-0.072062615177763,2,1.78740730624223,0.313812257907429,0.613120062558975,-0.615922702802569,-1.54565766351257,-0.072062615177763,-0.072062615177763,0.613120062558975,-0.615922702802569,-0.615922702802569,0.613120062558975,2,-0.072062615177763,-0.615922702802569,0.613120062558975,0.613120062558975,0.313812257907429,0.313812257907429,-0.072062615177763,-1.54565766351257
"Lrrc52",-1.33954386344821,-1.33954386344821,0.096368535753199,-0.433584007269865,-0.433584007269865,-0.433584007269865,-0.433584007269865,-1.33954386344821,-0.433584007269865,-0.433584007269865,2,-0.433584007269865,0.096368535753199,-0.433584007269865,-1.33954386344821,0.096368535753199,-0.433584007269865,0.096368535753199,0.096368535753199,-0.433584007269865,0.472375848908481,2,0.764029779452404,0.096368535753199,-0.433584007269865,-0.433584007269865,0.764029779452404,0.096368535753199,-0.433584007269865,-0.433584007269865,0.096368535753199,0.472375848908481,0.472375848908481,2,-0.433584007269865,0.472375848908481,0.472375848908481,-0.433584007269865,1.37833570508683,0.764029779452404,-1.33954386344821,-1.33954386344821
"Gm5111",0.517736491493684,-0.938627802975245,0.752158782883864,-0.938627802975245,0.517736491493684,-0.938627802975245,-0.21044565574078,0.215513594085993,-0.938627802975245,-0.21044565574078,2,-0.938627802975245,-0.938627802975245,-0.938627802975245,-0.938627802975245,-0.21044565574078,0.215513594085993,-0.21044565574078,-0.21044565574078,0.215513594085993,0.215513594085993,2,0.215513594085993,0.517736491493684,-0.21044565574078,-0.938627802975245,-0.21044565574078,-0.938627802975245,-0.21044565574078,-0.938627802975245,0.517736491493684,-0.938627802975245,0.215513594085993,2,0.215513594085993,0.943695741320458,0.517736491493684,0.517736491493684,-0.21044565574078,0.215513594085993,-0.938627802975245,-0.938627802975245
"Osr2",-1.02008861252843,-1.02008861252843,-0.124625144095,-1.02008861252843,-1.02008861252843,-1.02008861252843,-1.02008861252843,-0.124625144095,0.399187405704262,-1.02008861252843,2,-0.124625144095,-1.02008861252843,-1.02008861252843,0.399187405704262,0.399187405704262,0.399187405704262,0.399187405704262,-1.02008861252843,1.2946508741377,0.399187405704262,1.95457664120588,-1.02008861252843,-0.124625144095,0.399187405704262,0.399187405704262,0.399187405704262,0.399187405704262,-0.124625144095,-1.02008861252843,-0.124625144095,-0.124625144095,0.770838324338435,2,0.399187405704262,-0.124625144095,0.770838324338435,-0.124625144095,0.399187405704262,-1.02008861252843,-0.124625144095,-1.02008861252843
"Tram1",0.656849299926963,-0.222376352231382,0.291937683953353,-1.10160200438973,-1.10160200438973,-1.10160200438973,-0.222376352231382,-1.10160200438973,-0.222376352231382,-1.10160200438973,2,0.291937683953353,-0.222376352231382,-0.222376352231382,-0.222376352231382,-1.10160200438973,-1.10160200438973,0.656849299926963,-1.10160200438973,0.939896739102398,0.291937683953353,2,-1.10160200438973,-0.222376352231382,1.1711633361117,-1.10160200438973,-0.222376352231382,0.656849299926963,-0.222376352231382,-0.222376352231382,-0.222376352231382,0.656849299926963,0.656849299926963,2,-0.222376352231382,-0.222376352231382,0.939896739102398,0.656849299926963,0.291937683953353,-1.10160200438973,0.291937683953353,-1.10160200438973
"Pvalb",-1.1724080221457,0.0473903978266209,-1.62259932559804,-0.0833850925580524,-0.402800905625712,0.455678299216589,-0.605234056245007,0.27019675069951,0.455678299216589,1.08915903128254,1.83436278369964,-0.852992209078044,-1.62259932559804,-1.62259932559804,0.537961001014923,0.0473903978266209,-0.852992209078044,0.36680621089428,0.27019675069951,1.18173832962801,1.22528541573658,1.85876614780254,1.38417148024731,0.27019675069951,-0.231646115505069,-0.0833850925580524,0.0473903978266209,-2,0.27019675069951,-0.402800905625712,0.816997514346613,1.48999517067183,0.614564363727318,1.30756811753491,0.455678299216589,-1.1724080221457,-0.402800905625712,-0.231646115505069,-0.0833850925580524,-0.605234056245007,-1.62259932559804,-0.231646115505069
"Ctla4",-1.01446111406517,-0.222338263779947,-0.222338263779947,-1.01446111406517,-1.01446111406517,-0.222338263779947,-1.01446111406517,-1.01446111406517,-0.222338263779947,-1.01446111406517,2,-0.222338263779947,0.241023899601269,-1.01446111406517,-1.01446111406517,-0.222338263779947,0.241023899601269,0.56978458650528,0.241023899601269,-0.222338263779947,-1.01446111406517,1.36190743679051,0.241023899601269,0.241023899601269,2,-0.222338263779947,0.56978458650528,-1.01446111406517,-1.01446111406517,0.241023899601269,0.56978458650528,0.56978458650528,-0.222338263779947,2,0.241023899601269,0.241023899601269,0.56978458650528,-0.222338263779947,-0.222338263779947,0.241023899601269,-0.222338263779947,-1.01446111406517
"Ecsit",-1.04546940544723,-1.04546940544723,-1.04546940544723,0.401516736862637,-1.04546940544723,-0.13252279525835,0.780423814930525,-0.13252279525835,-1.04546940544723,-1.04546940544723,2,-0.13252279525835,-1.04546940544723,-0.13252279525835,-1.04546940544723,-0.13252279525835,-0.13252279525835,-1.04546940544723,0.401516736862637,1.07432697788251,0.401516736862637,2,1.07432697788251,-0.13252279525835,-1.04546940544723,0.401516736862637,-0.13252279525835,-1.04546940544723,-0.13252279525835,-0.13252279525835,-1.04546940544723,0.401516736862637,0.780423814930525,2,-1.04546940544723,0.401516736862637,0.780423814930525,0.780423814930525,-1.04546940544723,1.07432697788251,-0.13252279525835,-0.13252279525835
"Olfr525",-0.14322658713779,-0.14322658713779,-0.14322658713779,-0.14322658713779,-0.99777488511052,-0.99777488511052,-0.99777488511052,-0.99777488511052,-0.99777488511052,-0.99777488511052,2,0.356652122231346,0.356652122231346,-0.99777488511052,0.356652122231346,-0.99777488511052,-0.99777488511052,0.71132171083494,-0.14322658713779,-0.99777488511052,-0.14322658713779,2,0.356652122231346,0.71132171083494,-0.14322658713779,-0.14322658713779,0.356652122231346,-0.99777488511052,-0.99777488511052,0.986424816390539,-0.14322658713779,0.356652122231346,0.356652122231346,2,0.71132171083494,0.356652122231346,0.356652122231346,-0.14322658713779,-0.14322658713779,1.21120042020408,-0.99777488511052,-0.99777488511052
"Mrpl53",0.106480293605787,-0.565395266096843,-0.565395266096843,-1.23727082579947,0.106480293605787,-0.565395266096843,-0.565395266096843,-0.172373258519766,-0.172373258519766,-0.565395266096843,2,-0.565395266096843,-0.172373258519766,-0.172373258519766,-0.565395266096843,0.322775912542235,-0.565395266096843,0.322775912542235,-0.172373258519766,-0.172373258519766,0.499502301182864,1.45023141301105,0.499502301182864,0.322775912542235,-0.172373258519766,-1.23727082579947,0.106480293605787,-0.565395266096843,-0.565395266096843,-0.565395266096843,0.322775912542235,2,0.322775912542235,1.08703672922544,-1.23727082579947,0.106480293605787,-0.172373258519766,-1.23727082579947,0.499502301182864,0.106480293605787,-0.565395266096843,0.106480293605787
"Ptprr",-0.139236490138267,-1.0187694588425,0.740296478565969,-1.0187694588425,-0.139236490138267,-0.139236490138267,-1.0187694588425,-0.139236490138267,-0.139236490138267,-1.0187694588425,2,-1.0187694588425,-1.0187694588425,-1.0187694588425,0.375257314701665,-0.139236490138267,-1.0187694588425,0.375257314701665,0.375257314701665,-0.139236490138267,-1.0187694588425,2,0.375257314701665,0.375257314701665,-0.139236490138267,-0.139236490138267,0.375257314701665,-0.139236490138267,0.375257314701665,-1.0187694588425,0.375257314701665,-0.139236490138267,0.375257314701665,2,2,0.740296478565969,0.375257314701665,-0.139236490138267,-1.0187694588425,-0.139236490138267,-1.0187694588425,-1.0187694588425
"Slc40a1",-0.0407993817359453,-0.948900690084377,-0.948900690084377,-0.0407993817359453,0.490405830503707,-0.948900690084377,-0.948900690084377,-0.0407993817359453,-0.0407993817359453,-0.0407993817359453,2,0.490405830503707,-0.0407993817359453,-0.0407993817359453,-0.948900690084377,-0.948900690084377,-0.948900690084377,-0.0407993817359453,-0.0407993817359453,-0.0407993817359453,0.490405830503707,2,-0.0407993817359453,-0.948900690084377,-0.0407993817359453,-0.948900690084377,-0.0407993817359453,-0.948900690084377,-0.0407993817359453,-0.948900690084377,-0.0407993817359453,0.490405830503707,0.490405830503707,2,0.867301926612486,-0.0407993817359453,-0.0407993817359453,-0.948900690084377,-0.0407993817359453,0.867301926612486,-0.0407993817359453,-0.948900690084377
"Il18r1",-1.14507321412222,0.688207769665067,-0.355522070043308,0.106335741644343,-0.355522070043308,-0.355522070043308,-0.355522070043308,-1.14507321412222,-1.14507321412222,0.106335741644343,2,-1.14507321412222,0.106335741644343,-1.14507321412222,-0.355522070043308,-0.355522070043308,-0.355522070043308,-0.355522070043308,-0.355522070043308,0.688207769665067,-0.355522070043308,1.86102822050284,2,0.106335741644343,-0.355522070043308,0.434029074035605,-0.355522070043308,-0.355522070043308,0.688207769665067,-1.14507321412222,-1.14507321412222,0.434029074035605,-0.355522070043308,1.77661319893113,0.106335741644343,0.106335741644343,0.106335741644343,0.106335741644343,-0.355522070043308,-1.14507321412222,0.895886885723256,0.106335741644343
"Polr2l",-0.265858857852303,-0.265858857852303,-1.11014103744205,0.578423321737443,-0.265858857852303,0.228014557234823,0.228014557234823,-0.265858857852303,-0.265858857852303,-0.265858857852303,2,-1.11014103744205,-1.11014103744205,-0.265858857852303,-1.11014103744205,0.228014557234823,-0.265858857852303,-1.11014103744205,-1.11014103744205,0.578423321737443,-1.11014103744205,2,0.850221475360119,0.228014557234823,0.228014557234823,-1.11014103744205,0.228014557234823,-0.265858857852303,0.228014557234823,1.07229673682457,0.228014557234823,0.228014557234823,1.07229673682457,2,-0.265858857852303,-0.265858857852303,0.578423321737443,-0.265858857852303,-1.11014103744205,0.578423321737443,-1.11014103744205,-1.11014103744205
"Cyp7a1",-0.805991019664312,-0.0331692145525938,-0.805991019664312,-0.0331692145525938,-0.0331692145525938,-0.805991019664312,-0.805991019664312,-0.805991019664312,-0.805991019664312,-0.805991019664312,2,-0.0331692145525938,-0.805991019664312,-0.805991019664312,-0.805991019664312,-0.0331692145525938,-0.0331692145525938,-0.805991019664312,0.418902561177394,-0.0331692145525938,-0.0331692145525938,2,2,0.739652590559124,-0.0331692145525938,-0.805991019664312,-0.0331692145525938,0.739652590559124,-0.805991019664312,0.418902561177394,-0.0331692145525938,-0.805991019664312,-0.0331692145525938,2,-0.805991019664312,1.19172436628911,0.418902561177394,-0.0331692145525938,-0.0331692145525938,-0.0331692145525938,-0.805991019664312,-0.805991019664312
"Muc13",-1.13780390116675,0.229928592841756,-1.13780390116675,-0.274860775770289,0.229928592841756,0.229928592841756,-0.274860775770289,-1.13780390116675,-1.13780390116675,-0.274860775770289,2,-1.13780390116675,-1.13780390116675,0.229928592841756,0.588082349626174,-1.13780390116675,-0.274860775770289,-0.274860775770289,-1.13780390116675,1.09287171823822,0.588082349626174,1.95581484363468,0.229928592841756,0.865887985981203,-1.13780390116675,0.229928592841756,-1.13780390116675,-1.13780390116675,-0.274860775770289,0.588082349626174,-0.274860775770289,-0.274860775770289,-0.274860775770289,2,0.588082349626174,0.588082349626174,0.229928592841756,1.09287171823822,0.588082349626174,0.229928592841756,0.229928592841756,-1.13780390116675
"Ppfia1",-1.21075450988375,-0.383330307289684,-1.21075450988375,0.100681823416949,-0.383330307289684,-0.383330307289684,0.928106026011013,-0.383330307289684,-0.383330307289684,-0.383330307289684,2,-1.21075450988375,-0.383330307289684,-0.383330307289684,0.100681823416949,-1.21075450988375,0.100681823416949,-1.21075450988375,-0.383330307289684,0.444093895304381,-0.383330307289684,1.41211815671765,0.100681823416949,-0.383330307289684,0.444093895304381,-0.383330307289684,0.100681823416949,-1.21075450988375,0.444093895304381,0.100681823416949,-1.21075450988375,0.444093895304381,-0.383330307289684,1.75553022860508,0.100681823416949,2,0.444093895304381,-0.383330307289684,0.710464992509183,0.710464992509183,0.444093895304381,-1.21075450988375
"P3h2",-0.159023296582077,-1.0212881838052,-1.0212881838052,-0.159023296582077,-1.0212881838052,-0.159023296582077,-0.159023296582077,-1.0212881838052,-1.0212881838052,-0.159023296582077,2,0.345369328132006,-1.0212881838052,-1.0212881838052,0.345369328132006,-1.0212881838052,-0.159023296582077,-0.159023296582077,0.345369328132006,-0.159023296582077,0.98082888307305,2,-0.159023296582077,-0.159023296582077,0.703241590641044,0.345369328132006,0.345369328132006,-0.159023296582077,0.98082888307305,-1.0212881838052,-0.159023296582077,-1.0212881838052,0.345369328132006,2,0.703241590641044,-0.159023296582077,0.98082888307305,-0.159023296582077,-1.0212881838052,-1.0212881838052,-0.159023296582077,-0.159023296582077
"Kcnk1",0.333985022068273,-0.539236726796445,-0.539236726796445,-1.41245847566116,-0.539236726796445,-0.539236726796445,-0.0284347488964382,0.615099636094503,-0.539236726796445,-1.41245847566116,2,-0.539236726796445,-0.0284347488964382,-0.0284347488964382,0.333985022068273,-0.0284347488964382,-1.41245847566116,-0.539236726796445,-0.539236726796445,0.333985022068273,0.84478699996828,2,0.615099636094503,1.03898489906195,2,-0.0284347488964382,-0.539236726796445,-0.539236726796445,-1.41245847566116,-0.539236726796445,-0.539236726796445,-0.539236726796445,-1.41245847566116,1.81884596658247,-0.0284347488964382,1.35558897786829,-0.539236726796445,0.84478699996828,-0.539236726796445,-0.0284347488964382,-0.0284347488964382,-0.0284347488964382
