ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0060021,roof of mouth development,44,-0.38854687827288836,-1.3056515642482642,0.10557184750733138,0.4298619139893505,0.37235742953645373,2488,"tags=43%, list=31%, signal=30%",20666/17126/20662/278507/71521/21809/320910/212712/22416/21380/380614/22421/17681/68083/21386/67661/17283/16842/17260
GO:0007519,skeletal muscle tissue development,85,-0.33714991555931645,-1.2597679656965255,0.10570236439499305,0.4298619139893505,0.37235742953645373,1502,"tags=29%, list=19%, signal=24%",71131/228785/22416/21380/17928/14251/20203/22410/74182/16002/17681/15284/17907/57810/26927/13653/17133/71960/70239/11435/17260/66354/56504/216459/15438
GO:0022412,cellular process involved in reproduction in multicellular organism,170,-0.2946390191357541,-1.2430347673057787,0.10641025641025641,0.4311822481725394,0.37350113691452475,2225,"tags=34%, list=28%, signal=25%",74450/622554/17311/14160/30959/12387/232664/18011/22445/56296/100503361/382301/53885/64383/22223/192119/67052/18952/19119/11651/54608/18119/223989/67645/19401/213402/17776/330830/19725/93684/71241/58864/11643/57746/65971/56335/28114/574438/21357/22114/328365/244551/242202/235320/21959/17761/18159/319953/64707/67753/72135/69260/11470/74229/14309/20957/74090/13831
GO:0048670,regulation of collateral sprouting,14,-0.5373939555986096,-1.4023629857486917,0.10651828298887123,0.43123936261191165,0.37355061090871206,1985,"tags=57%, list=25%, signal=43%",12904/13193/19280/22416/22241/20354/18377/29869
GO:0051016,barbed-end actin filament capping,14,0.5098601568841573,1.3953060982052465,0.10723860589812333,0.4318949378639498,0.37411848702839706,993,"tags=36%, list=12%, signal=31%",13860/12340/12631/14248/14026
GO:0034390,smooth muscle cell apoptotic process,14,0.5096492987908176,1.3947290545207764,0.10723860589812333,0.4318949378639498,0.37411848702839706,715,"tags=29%, list=9%, signal=26%",15978/170731/13433/14433
GO:0034391,regulation of smooth muscle cell apoptotic process,14,0.5096492987908176,1.3947290545207764,0.10723860589812333,0.4318949378639498,0.37411848702839706,715,"tags=29%, list=9%, signal=26%",15978/170731/13433/14433
GO:0009988,cell-cell recognition,26,0.4229747896083467,1.370988061166903,0.10714285714285714,0.4318949378639498,0.37411848702839706,1446,"tags=38%, list=18%, signal=32%",17698/16854/12527/74383/12466/12468/13383/17974/12465/216963
GO:0035272,exocrine system development,21,-0.48121814948309916,-1.3699761849344243,0.10752688172043011,0.4318949378639498,0.37411848702839706,2006,"tags=52%, list=25%, signal=39%",18028/67784/18844/14183/18609/21926/16337/16002/20665/16776/81879
GO:0000271,polysaccharide biosynthetic process,33,-0.41839926268032046,-1.3329336271167989,0.10744985673352435,0.4318949378639498,0.37411848702839706,1610,"tags=27%, list=20%, signal=22%",244416/13853/11651/16337/16002/68961/11771/16367/56336
GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,52,0.3451815516625648,1.276117004469119,0.10679611650485436,0.4318949378639498,0.37411848702839706,234,"tags=15%, list=3%, signal=15%",14050/16854/17210/20254/13043/15368/97165/13205
GO:0031400,negative regulation of protein modification process,256,0.2366691381594894,1.1734663038244582,0.107497716087569,0.4318949378639498,0.37411848702839706,938,"tags=18%, list=12%, signal=16%",11461/100038882/547253/12703/65112/15978/13805/66259/16173/16362/209200/15507/80750/69009/28084/20377/12702/23790/69216/20617/17872/22627/12017/12028/14678/268373/230899/65019/19255/27050/15502/17873/56398/114715/20466/100503670/14694/108909/13542/105787/217124/26914/18412/19877/20555
GO:0030098,lymphocyte differentiation,189,0.24465336454755957,1.159563367663792,0.1072925491987445,0.4318949378639498,0.37411848702839706,1378,"tags=24%, list=17%, signal=20%",12010/11461/12703/16852/15978/56048/16173/16149/16362/20848/19156/15507/20377/13039/20104/93760/12028/11848/19255/11909/74256/14127/19934/12400/60505/15519/26362/192656/22433/52683/108655/16186/18030/20535/18950/17068/545648/83797/210293/20375/15902/214162/270110/15900/75570
GO:1902932,positive regulation of alcohol biosynthetic process,16,0.4980187275354224,1.4033257633731953,0.10803324099722991,0.4327928528955345,0.37489628408885334,1727,"tags=44%, list=22%, signal=34%",12161/20617/20788/233571/17886/19204/110196
GO:0030198,extracellular matrix organization,117,0.27346044484049725,1.21544459018366,0.108,0.4327928528955345,0.37489628408885334,460,"tags=12%, list=6%, signal=11%",14580/12306/21810/13805/16854/13040/21938/268396/13078/11820/23950/20682/382864/18826
GO:0043062,extracellular structure organization,117,0.27346044484049725,1.21544459018366,0.108,0.4327928528955345,0.37489628408885334,460,"tags=12%, list=6%, signal=11%",14580/12306/21810/13805/16854/13040/21938/268396/13078/11820/23950/20682/382864/18826
GO:0042558,pteridine-containing compound metabolic process,13,-0.5402087707996861,-1.3793870970789273,0.10828025477707007,0.43340422814431445,0.3754258730305793,110,"tags=38%, list=1%, signal=38%",192166/17768/108156/110391/216188
GO:0014046,dopamine secretion,24,-0.46303048842252903,-1.3654698708351427,0.10843373493975904,0.4336404852860921,0.3756305250343019,1536,"tags=42%, list=19%, signal=34%",16490/94245/54525/110877/268860/68943/20981/54393/11440/13490
GO:0043523,regulation of neuron apoptotic process,153,0.2694328902876397,1.241497603438053,0.10880313566613545,0.43473907384092936,0.37658215065426204,1386,"tags=30%, list=17%, signal=25%",20302/22177/17748/17210/19141/16173/67579/15368/16443/112406/13198/20617/11820/12017/12028/11848/12721/18489/16195/20655/11909/216150/108073/234734/170770/68169/12540/14265/57434/19877/14751/12371/14815/26362/18032/12608/67605/20910/13983/216869/20312/12227/93706/72393/19122/12367
GO:0070269,pyroptosis,18,0.4658580274486498,1.357721289671279,0.1092436974789916,0.4361198392400439,0.3777782051035517,1098,"tags=28%, list=14%, signal=24%",58203/14938/76758/331063/14939
GO:0098927,vesicle-mediated transport between endosomal compartments,24,0.4318625521320826,1.3928247093864015,0.10946745562130178,0.4363005019737804,0.3779346998032633,954,"tags=33%, list=12%, signal=29%",17698/216344/192176/54673/26395/12721/235567/54198
GO:0045022,early endosome to late endosome transport,22,0.42158565694639705,1.3232009124458612,0.10985915492957747,0.4363005019737804,0.3779346998032633,954,"tags=32%, list=12%, signal=28%",17698/216344/192176/54673/26395/235567/54198
GO:0071466,cellular response to xenobiotic stimulus,65,-0.3584400560086964,-1.2723179533335385,0.10980966325036604,0.4363005019737804,0.3779346998032633,2764,"tags=46%, list=35%, signal=30%",22042/18126/19885/14862/383619/16176/19883/94284/12408/545817/109880/244209/233005/14866/22223/11632/13086/320472/68458/68214/68606/76279/384724/67702/242546/20887/17260/13113/380997/107141
GO:0010950,positive regulation of endopeptidase activity,84,0.30631449643785036,1.2604899387975743,0.10954063604240283,0.4363005019737804,0.3779346998032633,753,"tags=26%, list=9%, signal=24%",19141/20848/13205/226691/100040462/19188/12122/107607/20617/13063/11820/226695/12028/368204/11848/27050/15950/233489/13033/433693/170770/14694
GO:0010562,positive regulation of phosphorus metabolic process,423,0.21939995104772378,1.1417348575756805,0.10979306805260067,0.4363005019737804,0.3779346998032633,959,"tags=16%, list=12%, signal=15%",20304/54396/16145/12306/15944/547253/12703/12266/15978/12161/14359/53378/13805/16173/16149/16181/12313/20848/13205/80285/22166/15163/109905/12759/56426/54673/16322/17319/20617/17872/11820/14683/71782/20682/11848/26395/268373/18489/19247/14182/77006/12978/16195/14191/27050/11909/56398/319801/100503670/14694/12540/13542/320207/18413/75547/24136/53310/68655/207565/14265/105787/18412/18733/21802/19877/60505/15519/19052/16797
GO:0045937,positive regulation of phosphate metabolic process,423,0.21939995104772378,1.1417348575756805,0.10979306805260067,0.4363005019737804,0.3779346998032633,959,"tags=16%, list=12%, signal=15%",20304/54396/16145/12306/15944/547253/12703/12266/15978/12161/14359/53378/13805/16173/16149/16181/12313/20848/13205/80285/22166/15163/109905/12759/56426/54673/16322/17319/20617/17872/11820/14683/71782/20682/11848/26395/268373/18489/19247/14182/77006/12978/16195/14191/27050/11909/56398/319801/100503670/14694/12540/13542/320207/18413/75547/24136/53310/68655/207565/14265/105787/18412/18733/21802/19877/60505/15519/19052/16797
GO:0045664,regulation of neuron differentiation,108,0.2867699795074526,1.2436874852687467,0.11023622047244094,0.43741960949781883,0.37890409948131,535,"tags=12%, list=7%, signal=11%",12010/20304/15978/12161/74117/20377/50913/11820/20682/21413/11848/14182/21406
GO:0002283,neutrophil activation involved in immune response,10,0.5711189395568399,1.4166087449755393,0.1111111111111111,0.4374880884314846,0.3789634176923154,1494,"tags=50%, list=19%, signal=41%",16414/22177/14127/20375/19204
GO:0046514,ceramide catabolic process,10,0.568277767504284,1.4095614753144179,0.1111111111111111,0.4374880884314846,0.3789634176923154,448,"tags=20%, list=6%, signal=19%",19156/14667
GO:0072576,liver morphogenesis,16,0.48893090945357875,1.3777179527789785,0.11080332409972299,0.4374880884314846,0.3789634176923154,1319,"tags=44%, list=17%, signal=37%",15978/16173/21802/12633/22433/12608/26367
GO:0090329,regulation of DNA-templated DNA replication,16,-0.5062649417498357,-1.3705343586378673,0.11076443057722309,0.4374880884314846,0.3789634176923154,1598,"tags=38%, list=20%, signal=30%",217127/67177/78903/54380/17215/50776
GO:0021904,dorsal/ventral neural tube patterning,16,-0.5051317164347355,-1.3674665494685125,0.11076443057722309,0.4374880884314846,0.3789634176923154,2344,"tags=56%, list=29%, signal=40%",22158/654470/76166/15375/22416/56334/19164/15376/14633
GO:0045005,DNA-templated DNA replication maintenance of fidelity,21,0.43337485579530854,1.3371812921277728,0.1111111111111111,0.4374880884314846,0.3789634176923154,176,"tags=10%, list=2%, signal=9%",56045/107373
GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,31,0.3952814538733838,1.31934180605266,0.11038961038961038,0.4374880884314846,0.3789634176923154,1713,"tags=52%, list=21%, signal=41%",110213/20747/13198/12028/19255/170770/12371/22433/12608/53323/12367/17974/67397/57320/18854/11911
GO:1905897,regulation of response to endoplasmic reticulum stress,47,0.3554452657667248,1.2900551694275058,0.1111111111111111,0.4374880884314846,0.3789634176923154,618,"tags=23%, list=8%, signal=22%",110213/71472/20747/22260/12759/17872/11820/12028/77006/19255/18023
GO:1905477,positive regulation of protein localization to membrane,63,0.3228078018117983,1.2688420337037085,0.11076923076923077,0.4374880884314846,0.3789634176923154,1395,"tags=30%, list=17%, signal=25%",20296/16854/74117/11845/54673/170770/14694/75734/71770/117148/53869/217124/18412/16400/53328/20742/13383/19122/231637
GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress,29,0.40500121748101886,1.3307175072739708,0.11146496815286625,0.4385052860238294,0.379844540370296,591,"tags=24%, list=7%, signal=22%",17210/15507/56426/13078/268373/20655/14775
GO:0048311,mitochondrion distribution,11,0.549756960825039,1.4088566220683398,0.1134020618556701,0.4395614916941931,0.38075945284725526,403,"tags=18%, list=5%, signal=17%",15114/170731
GO:0098883,synapse pruning,11,0.5491910515215359,1.4074063720005028,0.1134020618556701,0.4395614916941931,0.38075945284725526,197,"tags=27%, list=2%, signal=27%",12266/12260/12262
GO:0010092,specification of animal organ identity,12,-0.5576923512263866,-1.3999749761307891,0.11234177215189874,0.4395614916941931,0.38075945284725526,2467,"tags=75%, list=31%, signal=52%",12156/19876/12387/14183/22416/18504/14174/12006/17260
GO:0009147,pyrimidine nucleoside triphosphate metabolic process,12,0.5354450333694053,1.3878283328316803,0.11351351351351352,0.4395614916941931,0.38075945284725526,260,"tags=17%, list=3%, signal=16%",22169/18103
GO:1901028,regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,15,-0.515302008939396,-1.3654672647645527,0.11374407582938388,0.4395614916941931,0.38075945284725526,982,"tags=33%, list=12%, signal=29%",380705/29816/52538/15937/22654
GO:0045839,negative regulation of mitotic nuclear division,21,-0.47738682968083695,-1.3590688305638443,0.11367127496159754,0.4395614916941931,0.38075945284725526,2228,"tags=52%, list=28%, signal=38%",107995/70799/71943/67052/11789/14183/11799/52696/67177/26951/16319
GO:0032509,endosome transport via multivesicular body sorting pathway,19,-0.4841561535482769,-1.3534455976114956,0.11213517665130568,0.4395614916941931,0.38075945284725526,414,"tags=21%, list=5%, signal=20%",208092/66371/20479/66914
GO:0007094,mitotic spindle assembly checkpoint signaling,17,-0.4951014441537281,-1.3518714818423034,0.11356466876971609,0.4395614916941931,0.38075945284725526,2228,"tags=53%, list=28%, signal=38%",107995/70799/67052/11789/11799/52696/67177/26951/16319
GO:0031577,spindle checkpoint signaling,17,-0.4951014441537281,-1.3518714818423034,0.11356466876971609,0.4395614916941931,0.38075945284725526,2228,"tags=53%, list=28%, signal=38%",107995/70799/67052/11789/11799/52696/67177/26951/16319
GO:0033046,negative regulation of sister chromatid segregation,17,-0.4951014441537281,-1.3518714818423034,0.11356466876971609,0.4395614916941931,0.38075945284725526,2228,"tags=53%, list=28%, signal=38%",107995/70799/67052/11789/11799/52696/67177/26951/16319
GO:0033048,negative regulation of mitotic sister chromatid segregation,17,-0.4951014441537281,-1.3518714818423034,0.11356466876971609,0.4395614916941931,0.38075945284725526,2228,"tags=53%, list=28%, signal=38%",107995/70799/67052/11789/11799/52696/67177/26951/16319
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,17,-0.4951014441537281,-1.3518714818423034,0.11356466876971609,0.4395614916941931,0.38075945284725526,2228,"tags=53%, list=28%, signal=38%",107995/70799/67052/11789/11799/52696/67177/26951/16319
GO:0071173,spindle assembly checkpoint signaling,17,-0.4951014441537281,-1.3518714818423034,0.11356466876971609,0.4395614916941931,0.38075945284725526,2228,"tags=53%, list=28%, signal=38%",107995/70799/67052/11789/11799/52696/67177/26951/16319
GO:0071174,mitotic spindle checkpoint signaling,17,-0.4951014441537281,-1.3518714818423034,0.11356466876971609,0.4395614916941931,0.38075945284725526,2228,"tags=53%, list=28%, signal=38%",107995/70799/67052/11789/11799/52696/67177/26951/16319
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,17,-0.4951014441537281,-1.3518714818423034,0.11356466876971609,0.4395614916941931,0.38075945284725526,2228,"tags=53%, list=28%, signal=38%",107995/70799/67052/11789/11799/52696/67177/26951/16319
GO:1905819,negative regulation of chromosome separation,17,-0.4951014441537281,-1.3518714818423034,0.11356466876971609,0.4395614916941931,0.38075945284725526,2228,"tags=53%, list=28%, signal=38%",107995/70799/67052/11789/11799/52696/67177/26951/16319
GO:2000816,negative regulation of mitotic sister chromatid separation,17,-0.4951014441537281,-1.3518714818423034,0.11356466876971609,0.4395614916941931,0.38075945284725526,2228,"tags=53%, list=28%, signal=38%",107995/70799/67052/11789/11799/52696/67177/26951/16319
GO:0010613,positive regulation of cardiac muscle hypertrophy,19,-0.4821811997972682,-1.3479246671426806,0.11367127496159754,0.4395614916941931,0.38075945284725526,765,"tags=26%, list=10%, signal=24%",19878/107951/242202/56208/17260
GO:0050685,positive regulation of mRNA processing,26,0.41577471809171707,1.3476504714774857,0.1130952380952381,0.4395614916941931,0.38075945284725526,735,"tags=23%, list=9%, signal=21%",19652/70248/12696/20462/15481/192170
GO:0030490,maturation of SSU-rRNA,23,0.42113969229670234,1.3315458902987136,0.11275964391691394,0.4395614916941931,0.38075945284725526,1152,"tags=35%, list=14%, signal=30%",20044/20826/20055/20085/224823/54127/104662/20116
GO:0010661,positive regulation of muscle cell apoptotic process,23,0.41795716597561094,1.3214834812664364,0.11275964391691394,0.4395614916941931,0.38075945284725526,856,"tags=26%, list=11%, signal=23%",15978/170731/276770/319801/75734/68655
GO:0045840,positive regulation of mitotic nuclear division,16,-0.502622007114659,-1.360672393741533,0.11388455538221529,0.43973422519743516,0.3809090790438753,2414,"tags=56%, list=30%, signal=39%",16176/68501/66156/16175/67177/21926/16337/16002/13490
GO:0014013,regulation of gliogenesis,72,0.3074480886212089,1.2373296510907752,0.11400651465798045,0.43983521747461196,0.380996561148032,573,"tags=18%, list=7%, signal=17%",14580/24088/22352/21938/74117/50913/170731/12017/16835/50849/107503/12978/16195
GO:0050795,regulation of behavior,49,-0.37714018682201056,-1.2931019314911225,0.11416184971098266,0.4400646952335192,0.3811953406762053,2803,"tags=43%, list=35%, signal=28%",17257/14609/109241/12424/11816/11539/15552/15566/16490/208188/52906/18189/227717/12921/16337/17201/15550/15559/17260/170571/13490
GO:0006413,translational initiation,68,0.31481871937414985,1.2370630400563107,0.11437908496732026,0.44016293301338416,0.3812804367640498,1755,"tags=49%, list=22%, signal=38%",13205/20918/239528/218693/17872/22121/55944/98221/14265/66085/13164/68135/16418/73830/67204/73158/68092/22384/68184/224742/16210/54709/16341/17974/19653/17346/226982/108989/18854/26987/27979/67710/13681
GO:0043410,positive regulation of MAPK cascade,244,0.23387431540034478,1.1428946363743255,0.11429391605306335,0.44016293301338416,0.3812804367640498,934,"tags=17%, list=12%, signal=16%",20304/20128/384009/20302/12266/20296/24088/16149/16181/17318/19156/109905/142980/19106/56426/107607/17319/11820/109042/20306/14678/26395/268373/19247/14182/224938/12978/20655/27050/17873/14538/11984/15531/12540/320207/18413/117148/75547/24136/21802/19877/20293
GO:0046475,glycerophospholipid catabolic process,16,-0.5025318434419849,-1.3604283072936867,0.11544461778471139,0.44167186687467497,0.38258751402687685,1135,"tags=62%, list=14%, signal=54%",11758/78390/211429/20778/271844/67452/74182/329502/53357/18606
GO:0045494,photoreceptor cell maintenance,17,-0.49467385525596175,-1.3507039529577316,0.11514195583596215,0.44167186687467497,0.38258751402687685,1894,"tags=47%, list=24%, signal=36%",333329/26889/12215/74025/230872/229320/77593/104871
GO:2001057,reactive nitrogen species metabolic process,43,0.3624892985436881,1.3059045061477643,0.11501597444089456,0.44167186687467497,0.38258751402687685,495,"tags=19%, list=6%, signal=18%",16414/15978/24088/12759/13078/11820/16549/11898
GO:0007098,centrosome cycle,67,-0.356194794087052,-1.273988775161308,0.11544011544011544,0.44167186687467497,0.38258751402687685,2289,"tags=40%, list=29%, signal=29%",20873/71909/100502766/70799/12566/12387/103573/76959/319675/67052/76478/381979/216848/219072/101565/68942/329795/225659/19878/230872/28135/234094/75786/69871/66371/20479/26425
GO:0005976,polysaccharide metabolic process,57,-0.36580666233767245,-1.2720550984642942,0.11532846715328467,0.44167186687467497,0.38258751402687685,1668,"tags=28%, list=21%, signal=22%",58200/244416/13853/11651/77559/108099/16337/16002/68961/12421/271221/11771/16367/110094/110095/56336
GO:0033500,carbohydrate homeostasis,132,0.2726805563785192,1.2193352412330212,0.1152002052186544,0.44167186687467497,0.38258751402687685,769,"tags=18%, list=10%, signal=17%",246730/16592/11829/66259/20848/12289/20747/19276/15275/12290/20104/192185/19326/26395/22228/19247/14775/20462/381677/212032/19255/20466/14694/545192
GO:0042593,glucose homeostasis,132,0.2726805563785192,1.2193352412330212,0.1152002052186544,0.44167186687467497,0.38258751402687685,769,"tags=18%, list=10%, signal=17%",246730/16592/11829/66259/20848/12289/20747/19276/15275/12290/20104/192185/19326/26395/22228/19247/14775/20462/381677/212032/19255/20466/14694/545192
GO:0014059,regulation of dopamine secretion,23,-0.4646206891662582,-1.360945093727407,0.11578947368421053,0.4426223760901003,0.38341086952009057,1536,"tags=43%, list=19%, signal=35%",16490/94245/54525/110877/268860/68943/20981/54393/11440/13490
GO:0001708,cell fate specification,51,-0.37537500646469557,-1.2915202907206833,0.11594202898550725,0.4428368178639466,0.3835966244918525,2407,"tags=49%, list=30%, signal=34%",16412/116871/13388/12387/20674/18028/11789/18027/15375/216848/18119/22416/21380/17933/14048/71950/18504/19164/20672/57810/15376/21386/14633/14581/29808
GO:0030900,forebrain development,182,0.2534857227999041,1.1917056015559644,0.11732618492871082,0.4477510515442322,0.3878534599122102,1033,"tags=18%, list=13%, signal=16%",12010/15114/22177/22187/15572/50913/23790/11820/22627/216850/93760/12028/11932/11848/107503/14182/15387/12978/20462/65079/20466/433693/68169/15531/77040/83431/231580/24136/13167/14270/26362/18032/433759
GO:0045143,homologous chromosome segregation,14,-0.5273493484352144,-1.3761509579698514,0.11764705882352941,0.44860269689271054,0.38859117698486983,651,"tags=21%, list=8%, signal=20%",28135/671564/20957
GO:1903725,regulation of phospholipid metabolic process,20,-0.4740600841068019,-1.3385906144530444,0.11791730474732007,0.449147547633535,0.38906314068933384,1770,"tags=50%, list=22%, signal=39%",53332/12034/14077/77116/74205/20778/26457/210376/15559/18563
GO:0044272,sulfur compound biosynthetic process,56,-0.3662869283200554,-1.276757205399281,0.11798561151079137,0.449147547633535,0.38906314068933384,2682,"tags=45%, list=34%, signal=30%",14862/18598/235339/628779/22333/270076/233781/66902/242585/12387/104923/20683/70456/67870/58250/11600/108156/60322/56369/53374/78923/56219/64451/56375/67493
GO:0019896,axonal transport of mitochondrion,11,0.5441226208070483,1.394417555697233,0.11855670103092783,0.4494388622177669,0.389315484863686,1244,"tags=45%, list=16%, signal=38%",15114/71703/68196/56444/15185
GO:0006613,cotranslational protein targeting to membrane,12,0.5315619497034911,1.3777637077171287,0.11891891891891893,0.4494388622177669,0.389315484863686,1516,"tags=50%, list=19%, signal=41%",54208/67437/20813/170829/27058/66661
GO:0090169,regulation of spindle assembly,14,-0.5247803038990363,-1.369446876301752,0.1192368839427663,0.4494388622177669,0.389315484863686,414,"tags=29%, list=5%, signal=27%",208092/66371/20479/74201
GO:0046856,phosphatidylinositol dephosphorylation,14,-0.5239193472298067,-1.367200156269488,0.1192368839427663,0.4494388622177669,0.389315484863686,1947,"tags=50%, list=24%, signal=38%",219135/53332/77116/20975/210376/83493/219024
GO:0060795,cell fate commitment involved in formation of primary germ layer,14,-0.5237278091486657,-1.3667003257214232,0.1192368839427663,0.4494388622177669,0.389315484863686,2108,"tags=64%, list=26%, signal=47%",12387/20674/14465/18119/22416/14048/235497/71950/18504
GO:0015721,bile acid and bile salt transport,11,-0.5598253132143529,-1.357303193714903,0.11889250814332247,0.4494388622177669,0.389315484863686,2277,"tags=64%, list=28%, signal=46%",231290/28250/58807/75750/19299/106407/76408
GO:1902108,regulation of mitochondrial membrane permeability involved in apoptotic process,29,-0.4333920596353038,-1.3458032227535133,0.11918604651162791,0.4494388622177669,0.389315484863686,1003,"tags=28%, list=13%, signal=24%",12177/380705/22334/29816/52538/15937/22654/14049
GO:0060193,positive regulation of lipase activity,27,0.40542784622669165,1.3206917100297373,0.11890243902439024,0.4494388622177669,0.389315484863686,531,"tags=19%, list=7%, signal=17%",20304/22260/11843/11848/14182
GO:0050433,regulation of catecholamine secretion,34,-0.40869256839512474,-1.304881809769575,0.11866859623733719,0.4494388622177669,0.389315484863686,1950,"tags=38%, list=24%, signal=29%",18441/16490/208188/94245/54525/110877/12921/268860/68943/20981/54393/11440/13490
GO:0044264,cellular polysaccharide metabolic process,51,-0.37407534260212366,-1.2870486497730436,0.11884057971014493,0.4494388622177669,0.389315484863686,1668,"tags=33%, list=21%, signal=27%",19309/18627/58200/244416/13853/11651/77559/108099/16337/16002/68961/12421/271221/16367/110094/110095/56336
GO:0045229,external encapsulating structure organization,119,0.2720878506296983,1.208184119423276,0.11836734693877551,0.4494388622177669,0.389315484863686,460,"tags=12%, list=6%, signal=11%",14580/12306/21810/13805/16854/13040/21938/268396/13078/11820/23950/20682/382864/18826
GO:0051047,positive regulation of secretion,214,0.24602356526188507,1.1944670683455618,0.11905230118488953,0.4494388622177669,0.389315484863686,1130,"tags=20%, list=14%, signal=17%",12291/12306/16414/12161/53378/16854/66259/24088/16443/12289/22260/69178/11845/17319/20617/170731/18111/14683/192185/14678/11750/268373/19247/230899/14182/14191/83671/14127/209630/235442/545192/11840/20866/14815/68581/22337/19339/22433/17886/109552/12143/20910
GO:0071985,multivesicular body sorting pathway,20,-0.4725956921581965,-1.3344556505866454,0.11944869831546708,0.44981838168522675,0.38964423437315265,414,"tags=20%, list=5%, signal=19%",208092/66371/20479/66914
GO:0021675,nerve development,38,-0.3986118542643762,-1.3072847097697717,0.119533527696793,0.44981838168522675,0.38964423437315265,3679,"tags=66%, list=46%, signal=36%",68193/16206/17986/19713/270190/14421/14402/20720/14184/13405/269473/382018/239250/12387/333329/16490/16202/192119/18844/18998/21380/16401/18504/20350/78405
GO:0045620,negative regulation of lymphocyte differentiation,25,0.42752028776625783,1.3766622352806372,0.12012012012012012,0.45165558679072193,0.3912356686183144,876,"tags=28%, list=11%, signal=25%",12703/16149/16362/15507/20377/19255/12400
GO:0045686,negative regulation of glial cell differentiation,23,-0.4599784749972733,-1.347347338085813,0.12030075187969924,0.4519646087395247,0.3915033513666153,2108,"tags=48%, list=26%, signal=35%",12387/64383/83433/13389/15364/13390/14912/76441/103743/235402/13490
GO:0046782,regulation of viral transcription,14,0.4967606087372569,1.3594572891419876,0.12064343163538874,0.4528814346999752,0.39229752955932234,917,"tags=36%, list=11%, signal=32%",20684/18643/233532/93679/22695
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,23,0.41293001341826296,1.3055887925204386,0.12166172106824925,0.45587630328392087,0.39489176164042994,30,"tags=9%, list=0%, signal=9%",12581/11461
GO:0006664,glycolipid metabolic process,42,-0.38972401779655363,-1.3019489835215554,0.12173913043478261,0.45587630328392087,0.39489176164042994,2561,"tags=48%, list=32%, signal=33%",20444/338521/27392/55981/233575/57370/231293/320910/225742/78928/239827/241062/76524/18700/329777/17761/20441/66268/56375/56336
GO:1903509,liposaccharide metabolic process,42,-0.38972401779655363,-1.3019489835215554,0.12173913043478261,0.45587630328392087,0.39489176164042994,2561,"tags=48%, list=32%, signal=33%",20444/338521/27392/55981/233575/57370/231293/320910/225742/78928/239827/241062/76524/18700/329777/17761/20441/66268/56375/56336
GO:0033238,regulation of amine metabolic process,22,-0.46004574638578816,-1.3250377001103992,0.12210200927357033,0.4568625302159425,0.3957460567370555,1815,"tags=36%, list=23%, signal=28%",11977/11789/12846/268860/13491/15550/56695/14309
GO:0019229,regulation of vasoconstriction,40,-0.39101143148804834,-1.2920580679208005,0.12336719883889695,0.4611799214457202,0.39948589189877926,2766,"tags=50%, list=35%, signal=33%",14609/15466/13166/98660/11421/18627/15566/11552/21336/11551/11535/11651/23945/99571/12288/15550/242202/18166/15465/12374
GO:0006402,mRNA catabolic process,114,0.27213392772289835,1.1904185337214623,0.12345679012345678,0.4611799214457202,0.39948589189877926,929,"tags=23%, list=12%, signal=20%",227715/14359/225363/210106/22352/17454/15381/71701/17164/239528/51810/15572/218693/12696/78781/16549/80913/12457/229663/18458/192170/233833/14265/78428/22695/19877
GO:0099560,synaptic membrane adhesion,22,-0.4580171114910351,-1.3191947644101456,0.12364760432766615,0.4615171963157035,0.3997780480529934,2109,"tags=45%, list=26%, signal=34%",54725/225875/19280/18189/50791/211323/320873/171171/19266/272381
GO:0015833,peptide transport,172,0.2508916207068872,1.168002924019841,0.12385321100917432,0.4615341653759085,0.39979274708873935,512,"tags=12%, list=6%, signal=11%",20304/68897/15978/66259/16149/16181/16443/21354/12289/19276/20377/12290/18111/68267/14683/192185/19326/11750/22228/19247
GO:0042063,gliogenesis,192,0.2389054764310812,1.1343744598097554,0.12385321100917432,0.4615341653759085,0.39979274708873935,618,"tags=15%, list=8%, signal=14%",14580/20302/15978/20296/24088/22352/21938/74117/20848/12759/12527/50913/11820/170731/12017/20682/11932/16835/11848/26395/11750/50849/19247/107503/12978/16195/20655/18023
GO:1902686,mitochondrial outer membrane permeabilization involved in programmed cell death,25,-0.4501501100506577,-1.3440209157638248,0.12406576980568013,0.4615769442284258,0.39982980322942885,1003,"tags=32%, list=13%, signal=28%",12177/380705/22334/29816/52538/15937/22654/14049
GO:0071103,DNA conformation change,20,-0.46831565084422055,-1.322370213899534,0.12404287901990811,0.4615769442284258,0.39982980322942885,42,"tags=15%, list=1%, signal=15%",19704/17215/12544
GO:0002281,macrophage activation involved in immune response,12,0.5243135708633723,1.3589765215551561,0.12432432432432433,0.4621643505854032,0.4003386297015106,1711,"tags=58%, list=21%, signal=46%",15978/22177/216161/64685/18754/22040/70110
