ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
R-MMU-69541,Stabilization of p53,35,0.4557269978134767,1.5569416180336653,0.015249835363699959,0.0969635365208589,0.07798819313190418,1472,"tags=46%, list=18%, signal=37%",19171/22187/16913/19188/69077/19177/26446/19170/21762/17463/26442/26444/228769/57296/66997/22186
R-MMU-2299718,Condensation of Prophase Chromosomes,15,0.6136913854974526,1.6967354744548018,0.015491291619410314,0.09768475624471132,0.07856827328504752,451,"tags=47%, list=6%, signal=44%",319173/319183/100041230/319181/319159/97122/15270
R-MMU-5368287,Mitochondrial translation,48,-0.4480413203030542,-1.5637833888684174,0.01603740414296934,0.09868176904101296,0.0793701750029807,601,"tags=19%, list=8%, signal=17%",102060/64656/19935/66292/28028/24030/64660/94061/68499
R-MMU-5419276,Mitochondrial translation termination,48,-0.4480413203030542,-1.5637833888684174,0.01603740414296934,0.09868176904101296,0.0793701750029807,601,"tags=19%, list=8%, signal=17%",102060/64656/19935/66292/28028/24030/64660/94061/68499
R-MMU-351202,Metabolism of polyamines,36,0.44339650871124414,1.5218515552873217,0.01585815265807193,0.09868176904101296,0.0793701750029807,1065,"tags=39%, list=13%, signal=34%",19171/16913/18263/19188/69077/19177/26446/19170/21762/54375/17463/26442/26444/228769
R-MMU-69481,G2/M Checkpoints,65,0.38111190549437557,1.5122030176140369,0.016268309700467217,0.0986897115233362,0.07937656317597436,1126,"tags=32%, list=14%, signal=28%",319183/100041230/319181/19171/22187/16913/319159/19188/97122/22627/15270/69077/19177/26446/19170/21762/17463/26442/26444/228769/58230
R-MMU-5689603,UCH proteinases,55,0.38835371617298187,1.4935607824216905,0.0162973835543124,0.0986897115233362,0.07937656317597436,1472,"tags=38%, list=18%, signal=31%",319173/11465/19171/22187/16913/19188/69077/51812/19177/26446/19170/21762/17463/26442/26444/228769/15267/57296/18002/66997/22186
R-MMU-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,45,0.43129223032481356,1.606391170893829,0.016725990638875286,0.10048764454694364,0.08082264850778526,1180,"tags=29%, list=15%, signal=25%",11461/11465/11867/68089/74117/66713/101314/14191/12540/15519/67771/17886/242687
R-MMU-5693538,Homology Directed Repair,43,0.42388268892322195,1.5668349559332675,0.017252692124241225,0.10126003146766195,0.08144388265937355,451,"tags=19%, list=6%, signal=18%",319183/100041230/319181/22187/319159/170930/97122/15270
R-MMU-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),43,0.42388268892322195,1.5668349559332675,0.017252692124241225,0.10126003146766195,0.08144388265937355,451,"tags=19%, list=6%, signal=18%",319183/100041230/319181/22187/319159/170930/97122/15270
R-MMU-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,42,0.421418012827788,1.5463025401890635,0.017053813828860922,0.10126003146766195,0.08144388265937355,1472,"tags=43%, list=18%, signal=35%",19171/22187/16913/19188/69077/19177/26446/19170/21762/15519/17463/26442/26444/228769/227613/57296/66997/22186
R-MMU-168638,NOD1/2 Signaling Pathway,12,0.625519039789075,1.6423796292760484,0.0173943226283561,0.10131197072851683,0.08148565763223468,1472,"tags=58%, list=18%, signal=48%",22187/107607/74256/12371/192656/26416/22186
R-MMU-5389840,Mitochondrial translation elongation,47,-0.4596965293541352,-1.596423601020783,0.0180560673059989,0.10370743433922912,0.08341233940783692,601,"tags=19%, list=8%, signal=18%",102060/64656/19935/66292/28028/24030/64660/94061/68499
R-MMU-5673001,RAF/MAP kinase cascade,138,0.3003738348935398,1.3411130713862482,0.018077442682984893,0.10370743433922912,0.08341233940783692,1293,"tags=27%, list=16%, signal=23%",11461/11465/19171/12983/22187/16913/12313/109905/19188/19417/26395/69077/14182/22371/21894/114715/19177/26446/19170/53310/21762/19262/21802/17463/19052/16797/26442/26444/228769/20742/16186/231474/56327/13383/216869/57296/226849
R-MMU-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",23,-0.5349369713218308,-1.5880278492062583,0.0189996667957888,0.10818466988945415,0.08701339938684109,1122,"tags=35%, list=14%, signal=30%",75750/58176/110877/108052/22598/15203/70129/20518
R-MMU-8957275,Post-translational protein phosphorylation,46,0.4241333982546042,1.6010671529836316,0.019335494926236027,0.10847781344645653,0.0872491760216378,594,"tags=22%, list=7%, signal=20%",16852/12266/12268/20254/29817/66940/11820/268977/12653/381677
R-MMU-8856828,Clathrin-mediated endocytosis,89,0.3510445498458515,1.453523899539093,0.019332376915317372,0.10847781344645653,0.0872491760216378,1484,"tags=31%, list=19%, signal=26%",11461/11465/22187/68089/16443/74117/66713/13854/11845/16835/12848/15481/232910/233489/71770/231580/21802/67771/229521/11772/22318/53330/13430/216869/18002/66147/22186/15239
