ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
mmu05171,Coronavirus disease - Mus musculus (house mouse),146,0.6351891117475585,2.890341679049016,1e-10,3.2e-8,2.589473684210527e-8,763,"tags=47%, list=10%, signal=44%",15945/100038882/17857/50909/12266/16898/20296/246730/269261/12260/67427/12268/24088/71586/20088/66480/76846/12262/67281/20848/67945/19899/14109/267019/19896/142980/20044/67671/20042/19106/20068/20055/26961/19942/66483/56040/27176/26451/75617/20104/20090/19943/20085/270106/54217/20084/268449/110954/319195/54127/65019/19941/16195/22371/67115/27207/67097/68052/27050/11837/20102/22121/19944/19921/20103/19988/100503670/19934/114641
mmu05168,Herpes simplex virus 1 infection - Mus musculus (house mouse),110,0.5553216891211841,2.4232880754868833,3.6684497440279507e-10,5.869519590444721e-8,4.749677037004611e-8,512,"tags=27%, list=6%, signal=26%",12010/20304/54123/15040/110557/14972/12266/667977/15978/20684/14964/20296/246730/15024/24088/71586/16149/69550/21354/142980/19106/12122/12702/14827/13063/78781/20383/12028/14969/19247
mmu05203,Viral carcinogenesis - Mus musculus (house mouse),103,0.544516197206162,2.352440224123004,9.320356218403317e-9,9.941713299630206e-7,8.044939051674444e-7,626,"tags=27%, list=8%, signal=25%",54123/15040/110557/319183/14972/100041230/12266/667977/20684/319181/14964/15024/20848/319159/69116/13205/17164/19385/19106/97122/22627/11972/107932/12028/11848/15387/16195/11909
mmu03010,Ribosome - Mus musculus (house mouse),130,0.4966989090259557,2.229269710978023,3.804126905385945e-8,3.043301524308756e-6,2.462671628223533e-6,873,"tags=45%, list=11%, signal=41%",16898/269261/67427/20088/66480/76846/67281/67945/19899/14109/267019/19896/66258/20044/67671/20042/20068/20055/26961/19942/66483/56040/27176/26451/75617/20104/20090/19943/20085/270106/54217/20084/268449/110954/319195/54127/75398/65019/19941/67115/27207/67097/68052/27050/66407/11837/20102/22121/19944/19921/20103/19988/100503670/19934/14694/114641/66489/18100/20005
mmu04612,Antigen processing and presentation - Mus musculus (house mouse),54,0.6384358368012357,2.444904686163507,7.303449987952025e-8,4.674207992289296e-6,3.7824183095498915e-6,449,"tags=31%, list=6%, signal=30%",12010/15040/110557/14972/667977/15978/14964/65972/15024/13040/19141/16149/21354/19188/13039/14827/14969
mmu05169,Epstein-Barr virus infection - Mus musculus (house mouse),112,0.4991964120685667,2.194817023650113,1.4497185309033657e-7,7.731832164817951e-6,6.256679975477684e-6,449,"tags=19%, list=6%, signal=18%",15945/12010/54123/15040/100038882/110557/14972/667977/14964/246730/15024/24088/22352/20848/21354/19106/12122/14827/13063/12028/14969
mmu05170,Human immunodeficiency virus 1 infection - Mus musculus (house mouse),117,0.475488518452755,2.121893708422784,4.2119292382361825e-7,1.9254533660508263e-5,1.558097131738498e-5,486,"tags=22%, list=6%, signal=21%",12010/56045/15040/110557/14972/667977/14701/14707/14964/15024/24088/21938/69550/12313/21354/12122/21402/14827/13063/14688/14693/12028/14678/12631/19354/26395
mmu05322,Systemic lupus erythematosus - Mus musculus (house mouse),49,0.6230426797869019,2.3453490890279385,8.467623458382898e-7,3.3870493833531596e-5,2.740836014160781e-5,748,"tags=41%, list=9%, signal=37%",15081/319173/319183/50909/100041230/12266/15978/319181/12260/12268/12262/319159/360198/382523/97122/14969/15270/51788/20638/232440
mmu05163,Human cytomegalovirus infection - Mus musculus (house mouse),134,0.4525892599435492,2.04091787671745,1.296603197573569e-6,4.6101447024838015e-5,3.7305776210888665e-5,486,"tags=19%, list=6%, signal=19%",12010/20304/15040/110557/14972/20302/667977/14701/14707/14964/20296/15024/12313/20848/21354/12122/14827/13063/14688/14693/14683/12028/14678/19354/11848/26395
mmu04621,NOD-like receptor signaling pathway - Mus musculus (house mouse),89,0.5106757428374589,2.1479447911140324,2.500613235028131e-6,8.001962352090019e-5,6.475272166493898e-5,474,"tags=19%, list=6%, signal=18%",55932/20304/54396/54123/15944/14469/20296/246730/16173/56486/22166/229898/59027/107607/170731/22627/11848
mmu05416,Viral myocarditis - Mus musculus (house mouse),47,0.5993492123339155,2.2179676155067174,6.085378984101571e-6,1.7702920681022751e-4,1.4325389761617099e-4,453,"tags=28%, list=6%, signal=26%",15040/11461/110557/11465/14972/16414/667977/14964/15024/12122/13063/14969/19354
mmu05164,Influenza A - Mus musculus (house mouse),86,0.4966564945981662,2.067702180920215,1.173434016300276e-5,3.0893833624030787e-4,2.4999615366814385e-4,486,"tags=23%, list=6%, signal=22%",15945/20304/54123/11461/17857/11465/15978/20296/246730/71586/16173/142980/19106/12122/12702/13063/12028/14969/19326/26395
mmu04613,Neutrophil extracellular trap formation - Mus musculus (house mouse),74,0.5017404711154821,2.0449927237376526,1.2550619909762507e-5,3.0893833624030787e-4,2.4999615366814385e-4,748,"tags=28%, list=9%, signal=26%",15081/319173/11461/319183/11465/100041230/16414/12266/319181/24088/319159/360198/382523/20345/97122/15270/19354/26395/22371/51788/232440
mmu04623,Cytosolic DNA-sensing pathway - Mus musculus (house mouse),43,0.611237418253293,2.255535154143781,1.3860388378553145e-5,3.143808030563885e-4,2.5440025510484074e-4,694,"tags=26%, list=9%, signal=23%",15945/20304/56045/54123/58203/16173/69833/74568/27041/23983/20018
mmu05167,Kaposi sarcoma-associated herpesvirus infection - Mus musculus (house mouse),110,0.4492230140067846,1.960299398353521,1.4736600143268212e-5,3.143808030563885e-4,2.5440025510484074e-4,667,"tags=23%, list=8%, signal=21%",54123/15040/110557/14972/12266/667977/14701/14707/14964/15024/22187/12313/20848/17164/142980/19106/12122/13063/14688/14693/12028/26395/16195/66066/19057
mmu05100,Bacterial invasion of epithelial cells - Mus musculus (house mouse),48,0.5634776670967551,2.102046145844233,5.2800486034157944e-5,0.0010560097206831589,8.545341818686089e-4,474,"tags=23%, list=6%, signal=22%",11461/11465/11867/74192/68089/13043/74117/66713/15163/12386/11848
mmu04145,Phagocytosis - Mus musculus (house mouse),145,0.3916746612321311,1.7860293581866158,6.496934804984278e-5,0.0012229524338793936,9.896259826787197e-4,488,"tags=15%, list=6%, signal=15%",15040/11461/110557/11465/14972/16414/12266/667977/14964/16784/12512/15024/13040/24088/56486/53331/21354/13039/11972/14969/19354/12721
mmu05133,Pertussis - Mus musculus (house mouse),43,0.5651148563119568,2.085337687903669,1.4976254786570764e-4,0.0025351115437072607,0.0020514389465525864,480,"tags=30%, list=6%, signal=29%",50909/16414/12266/12260/12268/12313/12262/16362/107607/14678/12631/11848/12258
mmu05034,Alcoholism - Mus musculus (house mouse),84,0.4645713454249646,1.9398558687756957,1.505222479076186e-4,0.0025351115437072607,0.0020514389465525864,915,"tags=31%, list=11%, signal=28%",15081/319173/319183/100041230/14701/14707/319181/12313/319159/360198/382523/97122/14688/14693/14683/14678/15270/26395/66066/19045/11909/51788/232440/207565/26914/170787
mmu04062,Chemokine signaling pathway - Mus musculus (house mouse),100,0.40960411083906,1.760015624843009,3.8253365209539906e-4,0.006120538433526385,0.004952804127129905,597,"tags=18%, list=7%, signal=17%",15945/20304/20302/66102/14701/14707/20296/20848/109905/14688/14693/20306/14678/19354/11848/26395/14191/66066
mmu03050,Proteasome - Mus musculus (house mouse),31,0.5915009289456442,2.002927994083045,4.0643733605589253e-4,0.006193330835137409,0.005011708504749353,1065,"tags=45%, list=13%, signal=39%",15978/19171/66537/16913/19188/69077/19177/26446/19170/21762/17463/26442/26444/228769
mmu05323,Rheumatoid arthritis - Mus musculus (house mouse),48,0.5140873625973466,1.9177962540073883,5.511735228593828e-4,0.00794338783422767,0.006427873050065811,934,"tags=29%, list=12%, signal=26%",20304/20302/16414/15978/20296/24088/16173/13039/11972/14969/11966/11984/76252/20293
mmu04060,Cytokine-cytokine receptor interaction - Mus musculus (house mouse),97,0.4088688550514669,1.7447493418055509,5.957540875670751e-4,0.00794338783422767,0.006427873050065811,575,"tags=19%, list=7%, signal=17%",15945/20304/20302/15978/66102/12161/20296/12983/12984/16173/21938/16181/16322/20306/12167/12978/16195/16172
mmu05132,Salmonella infection - Mus musculus (house mouse),146,0.3595623528226981,1.6361395926972397,5.899012961299027e-4,0.00794338783422767,0.006427873050065811,1158,"tags=25%, list=14%, signal=22%",11461/12306/11465/11867/18643/74192/24088/68089/16173/192176/74117/66713/22166/11845/74568/107607/21402/13063/12028/11848/26395/101314/27050/17920/14433/12540/11840/16649/15519/67771/192656/20130/67166/18033/227613/56444/68724
mmu05160,Hepatitis C - Mus musculus (house mouse),89,0.4229626577128923,1.7790162352773389,7.76211336560058e-4,0.009935505107968742,0.008039915317632602,486,"tags=18%, list=6%, signal=17%",15945/15957/54123/17857/15978/246730/20848/142980/19106/12122/12702/13063/22627/12028/16835/26395
mmu04622,RIG-I-like receptor signaling pathway - Mus musculus (house mouse),31,0.5670775427967795,1.9202260380353027,9.345183926566569e-4,0.0111244018582591,0.009001983082670195,234,"tags=16%, list=3%, signal=16%",15945/54123/100038882/71586/13205
mmu04810,Regulation of actin cytoskeleton - Mus musculus (house mouse),136,0.35154346978286355,1.5955774294245852,9.386214067906117e-4,0.0111244018582591,0.009001983082670195,637,"tags=15%, list=8%, signal=14%",11461/19241/11465/16414/11867/14701/17698/18643/74192/68089/74117/66713/12631/19354/11848/26395/16421/14182/101314/19045/107589
mmu04620,Toll-like receptor signaling pathway - Mus musculus (house mouse),45,0.5135366060732972,1.9047852609499047,0.0010521089368093713,0.012024102134964245,0.009730030017109224,282,"tags=13%, list=4%, signal=13%",15945/20304/54123/20302/24088/142980
mmu04940,Type I diabetes mellitus - Mus musculus (house mouse),33,0.5674799774910234,1.9476667062114719,0.0011031488868016727,0.012172677371604665,0.009850258662548511,449,"tags=30%, list=6%, signal=29%",15040/110557/14972/667977/15978/14964/15024/14417/19276/14969
mmu05418,Fluid shear stress and atherosclerosis - Mus musculus (house mouse),74,0.41521899119015426,1.6923486635506384,0.0019324829104768277,0.02061315104508616,0.016680378806221044,935,"tags=24%, list=12%, signal=22%",11461/11465/15978/20296/15368/12313/22166/13039/170930/19354/11848/11898/12167/22218/105787/18412/20293/15519
mmu05330,Allograft rejection - Mus musculus (house mouse),26,0.5899837242238635,1.9068214367362804,0.0026138009167201316,0.024880441656298498,0.020133515287662603,126,"tags=27%, list=2%, signal=27%",15040/110557/14972/667977/15978/14964/15024
mmu04610,Complement and coagulation cascades - Mus musculus (house mouse),31,0.5348098866816379,1.810961980155182,0.0027191362783078464,0.024880441656298498,0.020133515287662603,578,"tags=29%, list=7%, signal=27%",50909/16414/12266/12260/12268/12262/12759/12258/22371
mmu04668,TNF signaling pathway - Mus musculus (house mouse),61,0.4363169926548526,1.7003383136539547,0.0026434451018454114,0.024880441656298498,0.020133515287662603,1582,"tags=38%, list=20%, signal=30%",15945/20304/20296/21938/15953/16362/12702/74568/26395/11909/74256/20293/19225/12633/12608/18033/19697/20312/12367/26416/23797/11798/26397
mmu05135,Yersinia infection - Mus musculus (house mouse),82,0.3933848567271451,1.664023947956656,0.0027212983061576483,0.024880441656298498,0.020133515287662603,1259,"tags=28%, list=16%, signal=24%",11461/11465/11867/20296/74192/68089/16173/74117/66713/11845/19354/11848/26395/12540/19877/20293/67771/16797/110596/18033/242687/19697/54126
mmu04144,Endocytosis - Mus musculus (house mouse),148,0.338853900928759,1.5481739827059249,0.0024460213728754714,0.024880441656298498,0.020133515287662603,474,"tags=16%, list=6%, signal=15%",15040/110557/14972/11867/667977/14964/75608/15024/74192/68089/74117/69178/11843/66713/13854/11845/28084/11844/54673/12340/16835/19326/11848
mmu05142,Chagas disease - Mus musculus (house mouse),61,0.42949172551650816,1.6737400756489762,0.0032246825197617623,0.028663844620104555,0.023195084791268823,440,"tags=16%, list=6%, signal=16%",20304/20302/12266/15978/20296/12260/24088/12262/14683/14678
mmu04061,Viral protein interaction with cytokine and cytokine receptor - Mus musculus (house mouse),35,0.5220539669898288,1.8267086286681935,0.004032490759054332,0.03487559575398341,0.028221699195657635,573,"tags=26%, list=7%, signal=24%",15945/20304/20302/20296/16173/21938/20306/12978/16195
mmu04657,IL-17 signaling pathway - Mus musculus (house mouse),47,0.4495445572628971,1.6635965297321693,0.005780305566747698,0.04867625740419114,0.039389339873128364,1421,"tags=36%, list=18%, signal=30%",15945/15978/20296/16478/20306/16172/20293/15519/19225/12608/18033/20202/19697/16163/257630/12367/26416
mmu05332,Graft-versus-host disease - Mus musculus (house mouse),29,0.5459070419716258,1.8199100431700348,0.006575876699616299,0.05010191771136228,0.040542999200641854,126,"tags=24%, list=2%, signal=24%",15040/110557/14972/667977/15978/14964/15024
mmu05150,Staphylococcus aureus infection - Mus musculus (house mouse),41,0.4733534238176916,1.7216342069117156,0.006498452063890213,0.05010191771136228,0.040542999200641854,449,"tags=20%, list=6%, signal=19%",50909/16414/12266/12260/12268/12262/20345/14969
mmu05145,Toxoplasmosis - Mus musculus (house mouse),62,0.4259276742600997,1.6761852282153544,0.00639593379921368,0.05010191771136228,0.040542999200641854,461,"tags=18%, list=6%, signal=17%",54396/16145/15944/12703/15978/24088/20848/13063/14678/14969/16835
mmu04080,Neuroactive ligand-receptor interaction - Mus musculus (house mouse),142,-0.3724473637615165,-1.5274733874631796,0.006384504894152877,0.05010191771136228,0.040542999200641854,2816,"tags=47%, list=35%, signal=31%",11447/16866/14714/16336/140498/15466/18815/217674/14407/114229/94045/224065/12424/71897/21833/11539/237362/15874/15171/228139/19065/15552/15566/18441/14291/68957/14803/18155/11552/21336/11551/208188/11535/12061/20607/94226/237213/56872/12669/70026/74191/67405/227717/12921/17201/108015/14064/70804/78134/14394/13491/108069/15550/20606/18166/13035/15559/15465/54393/11435/14419/23936/14309/11440/493809/13490/239336
mmu05144,Malaria - Mus musculus (house mouse),19,0.606889736001338,1.7805402996528172,0.008067613837247526,0.0600380564632374,0.04858342726959343,157,"tags=26%, list=2%, signal=26%",16414/15978/20296/24088/16173
mmu05166,Human T-cell leukemia virus 1 infection - Mus musculus (house mouse),118,0.33756018160454454,1.5083444490413562,0.01072790644713523,0.07802113779734712,0.06313552598074801,667,"tags=13%, list=8%, signal=12%",12010/15040/110557/14972/16414/667977/14964/15024/19385/12028/14969/26395/21894/11909/19057
mmu04530,Tight junction - Mus musculus (house mouse),91,0.35661978852640086,1.508311529579901,0.012279374581465444,0.08731999702375427,0.07066026074948538,956,"tags=24%, list=12%, signal=22%",11461/11465/11867/17698/74192/68089/13043/74117/12289/66713/15163/14924/109905/11848/17904/235442/12540/53310/105787/19877/19052/67771
mmu05152,Tuberculosis - Mus musculus (house mouse),95,0.3442872057310526,1.4560852760850505,0.012908223253484825,0.08979633567641618,0.07266414005394203,745,"tags=21%, list=9%, signal=19%",16414/12266/15978/16784/13040/24088/16173/16149/12313/12122/13063/11972/12028/14969/11848/12721/19057/13033/11984/14127
mmu04520,Adherens junction - Mus musculus (house mouse),45,0.4309445334693207,1.5984387206900181,0.013711992127960678,0.08993163761511094,0.0727736278069648,1212,"tags=29%, list=15%, signal=25%",11461/11465/109905/56426/12386/19354/11848/14182/12540/19877/19294/242687/60595
mmu04630,JAK-STAT signaling pathway - Mus musculus (house mouse),61,0.39379478671127077,1.5346282057183913,0.013770782009813864,0.08993163761511094,0.0727736278069648,605,"tags=18%, list=8%, signal=17%",14580/12703/15978/17210/12983/12984/20848/12702/19247/16195/19255
mmu04218,Cellular senescence - Mus musculus (house mouse),85,0.3622979159726848,1.5137733531450899,0.01342931559355058,0.08993163761511094,0.0727736278069648,667,"tags=15%, list=8%, signal=14%",15040/110557/14972/667977/14964/15024/12313/12289/17164/26395/19045/17873/19057
mmu05320,Autoimmune thyroid disease - Mus musculus (house mouse),27,0.5260684471812458,1.734637878725295,0.014491099397054834,0.09274303614115094,0.07504864108790504,126,"tags=22%, list=2%, signal=22%",15040/110557/14972/667977/14964/15024
mmu00280,"Valine, leucine and isoleucine degradation - Mus musculus (house mouse)",24,-0.5360344831334459,-1.606113919617641,0.017350798396925545,0.10677414398108029,0.08640276124784788,1258,"tags=33%, list=16%, signal=28%",110460/231086/268860/12039/52538/110821/66948/12035
mmu04670,Leukocyte transendothelial migration - Mus musculus (house mouse),54,0.40513575808634605,1.551476681573078,0.017222042712259845,0.10677414398108029,0.08640276124784788,765,"tags=22%, list=10%, signal=20%",11461/11465/16414/17698/109905/12386/14678/19354/11848/19247/673094/12540
mmu05165,Human papillomavirus infection - Mus musculus (house mouse),172,0.29381509832032854,1.377577916839973,0.019292705244463255,0.11648425807977815,0.09426028778824154,578,"tags=13%, list=7%, signal=13%",15040/23962/100038882/110557/17857/14972/667977/14964/15024/16362/69116/14924/142980/19106/231655/103733/14683/11972/107932/12028/26395/16421/22371
mmu04971,Gastric acid secretion - Mus musculus (house mouse),39,0.4274325939322594,1.5348500211648786,0.021219812852566616,0.12574703912632068,0.10175582771406215,637,"tags=21%, list=8%, signal=19%",11461/11465/12313/14683/14678/11932/11933/107589
mmu04210,Apoptosis - Mus musculus (house mouse),69,0.36520977338766925,1.475104249772764,0.023758645603565217,0.13823211987528855,0.11185888647802956,1109,"tags=29%, list=14%, signal=25%",11461/11465/17210/13040/12983/12984/13198/12122/13039/13063/12028/26395/17873/13033/170770/12371/12633/235587/14939/18033
mmu00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Mus musculus (house mouse),10,-0.663721215846479,-1.564698462377095,0.027797298096666694,0.15884170340952397,0.12853637841691745,2463,"tags=90%, list=31%, signal=62%",27392/55981/233575/78928/239827/241062/18700/329777/66268
mmu04142,Lysosome biogenesis - Mus musculus (house mouse),123,0.314149923402652,1.4121225514137046,0.029296020374210814,0.16446888631135895,0.13308995405458654,1228,"tags=23%, list=15%, signal=20%",17775/67963/16784/12512/13040/19141/19156/142980/13039/11972/14667/232910/11966/13033/11984/14533/71770/76252/17828/211329/11772/67605/67166/14387/252903/68724/68441/67774
mmu04650,Natural killer cell mediated cytotoxicity - Mus musculus (house mouse),55,0.40256851954071443,1.556443902529838,0.029875271993244402,0.16482908685927947,0.13338143212954853,745,"tags=22%, list=9%, signal=20%",15040/14972/16414/15978/14964/22177/12122/19354/26395/19247/19057/14127
mmu04742,Taste transduction - Mus musculus (house mouse),41,-0.44542250979133907,-1.4974512123912245,0.030732599024440324,0.16668528284442208,0.13488348545963105,2400,"tags=44%, list=30%, signal=31%",387347/83771/110876/228139/112408/16529/15552/18441/12496/14394/12288/20269/15550/57014/18798/54393/64337/244646
mmu05134,Legionellosis - Mus musculus (house mouse),29,0.47881623050372046,1.5962469793013434,0.03421419571903768,0.18102038327803288,0.14648359962630295,1488,"tags=48%, list=19%, signal=39%",16414/12266/24088/16173/20224/13063/15481/11840/12371/18033/19697/12367/19324/12176
mmu05162,Measles - Mus musculus (house mouse),66,0.35928778624719326,1.4518718945710996,0.03450701056237502,0.18102038327803288,0.14648359962630295,753,"tags=21%, list=9%, signal=19%",54123/17857/17698/246730/24088/71586/20848/19106/12122/13063/12028/15481/170770/14694
mmu00062,Fatty acid elongation - Mus musculus (house mouse),12,-0.6322821152175151,-1.5763891103788965,0.03522265337484343,0.18179433999919187,0.14710989355197765,1043,"tags=42%, list=13%, signal=36%",171281/231086/70757/170439/52538
mmu00010,Glycolysis / Gluconeogenesis - Mus musculus (house mouse),31,0.4505694065534988,1.525708639666935,0.040938342477626066,0.19593950537439628,0.1585563102700707,1022,"tags=35%, list=13%, signal=31%",16828/58810/18655/15275/212032/14433/18648/11676/14751/18597/21991
mmu02010,ABC transporters - Mus musculus (house mouse),22,-0.5131209022679707,-1.5012201472241704,0.04229607250755287,0.19593950537439628,0.1585563102700707,1103,"tags=41%, list=14%, signal=35%",26357/67928/244562/19299/17250/246079/56325/27403/76408
mmu04974,Protein digestion and absorption - Mus musculus (house mouse),32,-0.4702052800223877,-1.4852437457762546,0.039250657997080725,0.19593950537439628,0.1585563102700707,2872,"tags=66%, list=36%, signal=42%",12840/232975/140709/12815/98660/20532/12833/16529/20541/107581/70008/68553/12837/12813/110893/109660/232680/242711/20514/109697/12831
mmu00564,Glycerophospholipid metabolism - Mus musculus (house mouse),46,-0.42580706684063874,-1.465850769435403,0.042584434654919234,0.19593950537439628,0.1585563102700707,2353,"tags=52%, list=29%, signal=37%",78390/14571/52123/212862/211429/16816/226856/333433/13139/13026/102247/217480/50767/271844/74182/381925/12651/329502/53357/74596/237928/99010/236899/70902
mmu03082,ATP-dependent chromatin remodeling - Mus musculus (house mouse),62,0.37201088795043097,1.4640024417314645,0.04109280746669597,0.19593950537439628,0.1585563102700707,1304,"tags=34%, list=16%, signal=29%",319173/11461/11465/17191/93760/107932/56397/15270/51812/51788/243842/233532/232440/26914/100073351/433759/75560/15267/100683/83797/116870
mmu04382,Cornified envelope formation - Mus musculus (house mouse),69,-0.3884201143810376,-1.4300496653952361,0.04286176680064919,0.19593950537439628,0.1585563102700707,1508,"tags=29%, list=19%, signal=24%",100126226/75677/12738/72930/100039801/20759/26457/18417/18553/66166/16666/20763/16776/69611/110310/20756/104184/67127/68694/406223
mmu04518,Integrin signaling - Mus musculus (house mouse),60,0.3623313147198383,1.414463942879997,0.039943714957298794,0.19593950537439628,0.1585563102700707,589,"tags=15%, list=7%, signal=14%",11461/11465/16414/12266/192176/19354/16421/22371/21894
mmu05417,Lipid and atherosclerosis - Mus musculus (house mouse),113,0.2970607312928683,1.3105216671873388,0.0413749807926686,0.19593950537439628,0.1585563102700707,765,"tags=17%, list=10%, signal=15%",20304/54123/20302/20296/24088/16173/12313/20848/109905/13198/12122/13063/12028/16835/11848/15481/19057/20182/12540
mmu04514,Cell adhesion molecule (CAM) interaction - Mus musculus (house mouse),79,0.32639813529258915,1.3674974272649425,0.04373501139423966,0.19711554431206607,0.15950797335779032,528,"tags=14%, list=7%, signal=13%",15040/110557/14972/16414/667977/14964/15024/20345/192198/14969/16421
mmu00310,Lysine degradation - Mus musculus (house mouse),27,-0.4832269731309987,-1.476339806715859,0.046511627906976744,0.20671834625323,0.16727866177070586,2206,"tags=44%, list=28%, signal=32%",270076/69726/107823/14055/231051/73582/110460/84505/73251/78920/64707/232811
mmu05205,Proteoglycans in cancer - Mus musculus (house mouse),99,0.31878064220987823,1.3675513413591698,0.04728657684618461,0.2072836245312202,0.16773609090355324,611,"tags=17%, list=8%, signal=16%",11461/11465/17698/12512/24088/192176/13043/20848/15163/13039/20104/13179/11848/26395/19247/14182/19045
mmu04981,Folate transport and metabolism - Mus musculus (house mouse),12,-0.6093453865228446,-1.5192038627310882,0.04798774414107241,0.20751456925869152,0.16792297380802013,1953,"tags=42%, list=24%, signal=32%",18399/108156/26357/17250/76408
mmu04925,Aldosterone synthesis and secretion - Mus musculus (house mouse),43,0.3955176158616891,1.459504703112749,0.05026670585540754,0.2144712783164055,0.17355241600603866,626,"tags=21%, list=8%, signal=19%",12291/12313/12289/14683/11932/16835/230899/11933/11909
mmu04156,Integrated stress response (ISR) signaling pathway - Mus musculus (house mouse),31,0.44136930930814744,1.494555464043277,0.05212601718463114,0.21662760388418134,0.1752973373536468,1532,"tags=45%, list=19%, signal=37%",56486/13198/11910/19106/17872/107503/19045/170770/15519/67605/67204/21933/19046/19047
mmu04713,Circadian entrainment - Mus musculus (house mouse),55,0.38071490322921914,1.471951633002505,0.05166732614240031,0.21662760388418134,0.1752973373536468,597,"tags=18%, list=7%, signal=17%",12291/14701/14707/12313/12289/14688/14693/14683/14678/66066
mmu05231,Choline metabolism in cancer - Mus musculus (house mouse),55,-0.39359124662731076,-1.3884393929212044,0.054491899852724596,0.223556512216306,0.1809042829118793,2799,"tags=45%, list=35%, signal=30%",18709/68682/18720/26419/64930/20662/78390/22084/212862/20683/211429/56517/13139/11651/13026/217480/271844/74182/12651/329502/18607/70129/236899/26417/20518
mmu04350,TGF-beta signaling pathway - Mus musculus (house mouse),49,0.36764392251423367,1.3839394422390627,0.059098598410075774,0.2393867277370158,0.19371425994508518,1332,"tags=31%, list=17%, signal=26%",15978/12161/21402/13179/268977/11848/12167/20466/19877/19052/433759/16325/12163/18007/15902
mmu00270,Cysteine and methionine metabolism - Mus musculus (house mouse),24,-0.4789602099941738,-1.4351029353891815,0.059907834101382486,0.23963133640552994,0.19391219985447491,2131,"tags=58%, list=27%, signal=43%",66902/104923/14629/67870/107272/56369/269378/17448/17449/52637/229709/16832/20603/12035
mmu04930,Type II diabetes mellitus - Mus musculus (house mouse),28,0.4448391259247239,1.47478286153216,0.062400021020613976,0.2465186015629194,0.19948544731736242,750,"tags=29%, list=9%, signal=26%",12291/12703/12289/15275/12702/12290/212032/378435
mmu04066,HIF-1 signaling pathway - Mus musculus (house mouse),63,0.3482958921023911,1.3805219321388036,0.06373921196915891,0.24873838817232743,0.20128172200787026,983,"tags=24%, list=12%, signal=21%",15978/15368/20848/112406/16828/18655/15275/20104/26395/230899/212032/14433/11676/67673/18597
mmu03015,mRNA surveillance pathway - Mus musculus (house mouse),59,0.34788056238082654,1.352159497562409,0.06568541020868512,0.2502301341283243,0.20248885853805193,1584,"tags=42%, list=20%, signal=34%",225363/70248/20220/83410/19045/51786/74412/381404/18458/192170/78428/19052/68092/226517/226849/71978/56488/54188/19046/19047/19826/60365/53817/225849/192160
mmu04217,Necroptosis - Mus musculus (house mouse),82,0.3123567049167354,1.321273629113777,0.06538882383038538,0.2502301341283243,0.20248885853805193,1201,"tags=29%, list=15%, signal=25%",58203/319173/14325/15978/75608/20848/142980/19106/12122/74568/12028/15270/268373/74256/51788/232440/26914/18412/15519/12633/234852/24105/15267/67064
mmu01212,Fatty acid metabolism - Mus musculus (house mouse),28,-0.4606683922948382,-1.417252375309809,0.06842923794712286,0.2576159546244625,0.20846554222900587,2678,"tags=50%, list=34%, signal=33%",20250/94180/20280/12896/56473/74205/110460/15488/11430/231086/20249/70757/170439/52538
mmu05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Mus musculus (house mouse),44,0.37772509313594205,1.3954654087215932,0.07034551704300786,0.2587421316524427,0.20937685653454247,1582,"tags=34%, list=20%, signal=27%",74481/15978/24088/20848/26395/19247/19057/16797/18033/19697/26416/110157/23797/19056/26397
mmu04666,Fc gamma R-mediated phagosome formation - Mus musculus (house mouse),54,0.35805369428731293,1.371174837940289,0.06957020977142987,0.2587421316524427,0.20937685653454247,1213,"tags=28%, list=15%, signal=24%",11867/74192/68089/74117/66713/11845/12631/19354/26395/12540/67771/16797/242687/17357/13430
mmu04015,Rap1 signaling pathway - Mus musculus (house mouse),102,0.29645056007386245,1.2735960845269068,0.07156726569091525,0.26024460251241904,0.2105926717699181,589,"tags=15%, list=7%, signal=14%",11461/11465/16414/18643/12313/14924/109905/14683/14678/19354/11848/26395/14182/12978/21894
mmu00591,Linoleic acid metabolism - Mus musculus (house mouse),14,-0.5287061358274121,-1.3697786343937406,0.08116385911179173,0.29182511141318374,0.2361479519988264,1068,"tags=43%, list=13%, signal=37%",271844/329502/53357/242546/13113/107141
mmu04978,Mineral absorption - Mus musculus (house mouse),27,0.43447901925015164,1.4326344192299953,0.08403361344537816,0.2987861811391223,0.24178092289547407,541,"tags=22%, list=7%, signal=21%",14325/17750/17748/15368/11932/11933
mmu03250,Viral life cycle - HIV-1 - Mus musculus (house mouse),32,0.41715450643900703,1.4243002775529334,0.08708794247958115,0.30624331421391177,0.24781531347573127,173,"tags=12%, list=2%, signal=12%",56045/17857/75608/69550
mmu04727,GABAergic synapse - Mus musculus (house mouse),48,0.36759568955227356,1.3713109632783878,0.08829842263455115,0.3071249482940909,0.24852874105377099,597,"tags=21%, list=7%, signal=19%",15114/14701/14707/56486/12289/14417/14688/14693/14678/66066
mmu00640,Propanoate metabolism - Mus musculus (house mouse),13,-0.5399380370144375,-1.3715422684786756,0.0967238689547582,0.3328133125325013,0.2693160357993268,937,"tags=38%, list=12%, signal=34%",11430/268860/16832/12039/110821
