"sample_label","cluster_simple","GROUP_","value","position","name","sample","value_plot"
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",29969.0477617351,4.9196787148594,"IEG-High Microglia","IEG-High Microglia",2.99690477617351
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",29778.6743792604,14.7590361445782,"IEG-High Microglia","IEG-High Microglia",2.97786743792604
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",29421.5791744589,24.5983935742972,"IEG-High Microglia","IEG-High Microglia",2.94215791744589
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",28901.0343172103,34.437751004016,"IEG-High Microglia","IEG-High Microglia",2.89010343172103
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",28235.3603136831,44.2771084337348,"IEG-High Microglia","IEG-High Microglia",2.82353603136831
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",27447.1288593469,54.1164658634539,"IEG-High Microglia","IEG-High Microglia",2.74471288593469
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",26558.9119061168,63.9558232931727,"IEG-High Microglia","IEG-High Microglia",2.65589119061168
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",25593.2814059078,73.7951807228915,"IEG-High Microglia","IEG-High Microglia",2.55932814059078
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",24572.8298503769,83.6345381526105,"IEG-High Microglia","IEG-High Microglia",2.45728298503769
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",23520.2687375287,93.4738955823293,"IEG-High Microglia","IEG-High Microglia",2.35202687375287
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",22458.3523232789,103.313253012048,"IEG-High Microglia","IEG-High Microglia",2.24583523232789
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",21409.8349193448,113.152610441767,"IEG-High Microglia","IEG-High Microglia",2.14098349193448
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",20397.4708374434,122.991967871486,"IEG-High Microglia","IEG-High Microglia",2.03974708374434
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",19441.7957687398,132.831325301205,"IEG-High Microglia","IEG-High Microglia",1.94417957687398
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",18546.7318004155,142.670682730924,"IEG-High Microglia","IEG-High Microglia",1.85467318004155
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",17708.6691396786,152.510040160643,"IEG-High Microglia","IEG-High Microglia",1.77086691396786
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",16923.9605922209,162.349397590361,"IEG-High Microglia","IEG-High Microglia",1.69239605922209
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",16188.9589637339,172.18875502008,"IEG-High Microglia","IEG-High Microglia",1.61889589637339
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",15500.0629615134,182.028112449799,"IEG-High Microglia","IEG-High Microglia",1.55000629615134
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",14854.1222302119,191.867469879518,"IEG-High Microglia","IEG-High Microglia",1.48541222302119
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",14248.2423618255,201.706827309237,"IEG-High Microglia","IEG-High Microglia",1.42482423618255
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",13679.5318860528,211.546184738956,"IEG-High Microglia","IEG-High Microglia",1.36795318860528
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",13145.0993325926,221.385542168675,"IEG-High Microglia","IEG-High Microglia",1.31450993325926
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",12641.9807420734,231.224899598393,"IEG-High Microglia","IEG-High Microglia",1.26419807420734
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",12166.2562853521,241.064257028112,"IEG-High Microglia","IEG-High Microglia",1.21662562853521
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",11713.3310634596,250.903614457831,"IEG-High Microglia","IEG-High Microglia",1.17133310634596
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",11278.5959866897,260.74297188755,"IEG-High Microglia","IEG-High Microglia",1.12785959866897
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",10857.4419653359,270.582329317269,"IEG-High Microglia","IEG-High Microglia",1.08574419653359
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",10445.5044382892,280.421686746988,"IEG-High Microglia","IEG-High Microglia",1.04455044382892
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",10042.8942780637,290.261044176707,"IEG-High Microglia","IEG-High Microglia",1.00428942780637
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",9653.63967225555,300.100401606426,"IEG-High Microglia","IEG-High Microglia",0.965363967225555
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",9281.90109218355,309.939759036145,"IEG-High Microglia","IEG-High Microglia",0.928190109218355
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",8931.83900916626,319.779116465863,"IEG-High Microglia","IEG-High Microglia",0.893183900916626
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",8607.46595547315,329.618473895582,"IEG-High Microglia","IEG-High Microglia",0.860746595547315
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",8308.84788191767,339.457831325301,"IEG-High Microglia","IEG-High Microglia",0.830884788191767
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",8031.77597318757,349.29718875502,"IEG-High Microglia","IEG-High Microglia",0.803177597318757
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",7771.82770666985,359.136546184739,"IEG-High Microglia","IEG-High Microglia",0.777182770666985
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",7524.58055975157,368.975903614458,"IEG-High Microglia","IEG-High Microglia",0.752458055975157
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",7285.68085664069,378.815261044177,"IEG-High Microglia","IEG-High Microglia",0.728568085664069
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",7053.65562751178,388.654618473896,"IEG-High Microglia","IEG-High Microglia",0.705365562751178
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",6830.89670952169,398.493975903614,"IEG-High Microglia","IEG-High Microglia",0.683089670952169
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",6620.06695078594,408.333333333333,"IEG-High Microglia","IEG-High Microglia",0.662006695078594
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",6423.82919942006,418.172690763052,"IEG-High Microglia","IEG-High Microglia",0.642382919942006
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",6244.81868361597,428.012048192771,"IEG-High Microglia","IEG-High Microglia",0.624481868361597
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",6083.63580837207,437.85140562249,"IEG-High Microglia","IEG-High Microglia",0.608363580837207
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",5937.4882618459,447.690763052209,"IEG-High Microglia","IEG-High Microglia",0.59374882618459
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",5803.26208079461,457.530120481928,"IEG-High Microglia","IEG-High Microglia",0.580326208079461
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",5677.84330197533,467.369477911647,"IEG-High Microglia","IEG-High Microglia",0.567784330197533
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",5558.12714844112,477.208835341365,"IEG-High Microglia","IEG-High Microglia",0.555812714844112
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",5442.46288687931,487.048192771084,"IEG-High Microglia","IEG-High Microglia",0.544246288687931
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",5332.22977774065,496.887550200803,"IEG-High Microglia","IEG-High Microglia",0.533222977774065
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",5229.18579705002,506.726907630522,"IEG-High Microglia","IEG-High Microglia",0.522918579705002
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",5135.08892083231,516.566265060241,"IEG-High Microglia","IEG-High Microglia",0.513508892083231
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",5051.69493471814,526.40562248996,"IEG-High Microglia","IEG-High Microglia",0.505169493471814
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4979.64690404202,536.244979919679,"IEG-High Microglia","IEG-High Microglia",0.497964690404202
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4916.66809855837,546.084337349398,"IEG-High Microglia","IEG-High Microglia",0.491666809855837
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4860.00866285634,555.923694779116,"IEG-High Microglia","IEG-High Microglia",0.486000866285634
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4806.91874152508,565.763052208835,"IEG-High Microglia","IEG-High Microglia",0.480691874152508
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4754.64860881617,575.602409638554,"IEG-High Microglia","IEG-High Microglia",0.475464860881617
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4701.12326385102,585.441767068273,"IEG-High Microglia","IEG-High Microglia",0.470112326385102
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4646.51533675139,595.281124497992,"IEG-High Microglia","IEG-High Microglia",0.46465153367514
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4591.46489550332,605.120481927711,"IEG-High Microglia","IEG-High Microglia",0.459146489550332
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4536.61200809283,614.95983935743,"IEG-High Microglia","IEG-High Microglia",0.453661200809283
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4482.59674250595,624.799196787149,"IEG-High Microglia","IEG-High Microglia",0.448259674250595
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4430.09950008197,634.638554216868,"IEG-High Microglia","IEG-High Microglia",0.443009950008197
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4379.97220431101,644.477911646586,"IEG-High Microglia","IEG-High Microglia",0.437997220431101
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4333.11236523396,654.317269076305,"IEG-High Microglia","IEG-High Microglia",0.433311236523396
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4290.41749325643,664.156626506024,"IEG-High Microglia","IEG-High Microglia",0.429041749325643
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4252.78509878402,673.995983935743,"IEG-High Microglia","IEG-High Microglia",0.425278509878402
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4220.86553590093,683.835341365462,"IEG-High Microglia","IEG-High Microglia",0.422086553590093
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4193.96398986991,693.674698795181,"IEG-High Microglia","IEG-High Microglia",0.419396398986991
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4170.93022422152,703.5140562249,"IEG-High Microglia","IEG-High Microglia",0.417093022422152
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4150.61363980627,713.353413654618,"IEG-High Microglia","IEG-High Microglia",0.415061363980627
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4131.86363747465,723.192771084337,"IEG-High Microglia","IEG-High Microglia",0.413186363747465
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4113.73556602434,733.032128514056,"IEG-High Microglia","IEG-High Microglia",0.411373556602434
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4096.72952806397,742.871485943775,"IEG-High Microglia","IEG-High Microglia",0.409672952806397
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4081.9641007593,752.710843373494,"IEG-High Microglia","IEG-High Microglia",0.40819641007593
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4070.56020715195,762.550200803213,"IEG-High Microglia","IEG-High Microglia",0.407056020715195
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4063.63877028351,772.389558232932,"IEG-High Microglia","IEG-High Microglia",0.406363877028351
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4062.15266076518,782.22891566265,"IEG-High Microglia","IEG-High Microglia",0.406215266076518
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4065.51491334432,792.06827309237,"IEG-High Microglia","IEG-High Microglia",0.406551491334432
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4072.31177189722,801.907630522088,"IEG-High Microglia","IEG-High Microglia",0.407231177189722
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4081.12156682303,811.746987951807,"IEG-High Microglia","IEG-High Microglia",0.408112156682303
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4090.52262852091,821.586345381526,"IEG-High Microglia","IEG-High Microglia",0.409052262852091
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4099.21020045488,831.425702811245,"IEG-High Microglia","IEG-High Microglia",0.409921020045488
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4107.30800408219,841.265060240964,"IEG-High Microglia","IEG-High Microglia",0.410730800408219
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4115.89540242971,851.104417670683,"IEG-High Microglia","IEG-High Microglia",0.411589540242971
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4126.06928763468,860.943775100402,"IEG-High Microglia","IEG-High Microglia",0.412606928763468
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4138.92655183434,870.78313253012,"IEG-High Microglia","IEG-High Microglia",0.413892655183434
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4155.47516793817,880.622489959839,"IEG-High Microglia","IEG-High Microglia",0.415547516793817
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4175.2295437021,890.461847389558,"IEG-High Microglia","IEG-High Microglia",0.41752295437021
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4196.46477514537,900.301204819277,"IEG-High Microglia","IEG-High Microglia",0.419646477514537
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4217.41844548799,910.140562248996,"IEG-High Microglia","IEG-High Microglia",0.421741844548799
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4236.32813794997,919.979919678715,"IEG-High Microglia","IEG-High Microglia",0.423632813794998
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4251.49934412822,929.819277108434,"IEG-High Microglia","IEG-High Microglia",0.425149934412822
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4262.87691119246,939.658634538152,"IEG-High Microglia","IEG-High Microglia",0.426287691119246
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4272.08926780518,949.497991967871,"IEG-High Microglia","IEG-High Microglia",0.427208926780518
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4280.84159815467,959.337349397591,"IEG-High Microglia","IEG-High Microglia",0.428084159815466
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4290.83908642921,969.176706827309,"IEG-High Microglia","IEG-High Microglia",0.429083908642921
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4303.75439179355,979.016064257028,"IEG-High Microglia","IEG-High Microglia",0.430375439179355
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4320.05467813611,988.855421686747,"IEG-High Microglia","IEG-High Microglia",0.432005467813611
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4338.67438387264,998.694779116466,"IEG-High Microglia","IEG-High Microglia",0.433867438387264
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4358.44879081893,1008.53413654618,"IEG-High Microglia","IEG-High Microglia",0.435844879081894
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4378.2131807908,1018.3734939759,"IEG-High Microglia","IEG-High Microglia",0.43782131807908
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4396.81851744037,1028.21285140562,"IEG-High Microglia","IEG-High Microglia",0.439681851744037
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4414.10445902449,1038.05220883534,"IEG-High Microglia","IEG-High Microglia",0.441410445902449
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4431.47126685979,1047.89156626506,"IEG-High Microglia","IEG-High Microglia",0.443147126685979
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4450.45678970256,1057.73092369478,"IEG-High Microglia","IEG-High Microglia",0.445045678970256
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4472.5988763091,1067.5702811245,"IEG-High Microglia","IEG-High Microglia",0.44725988763091
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4499.42546911406,1077.40963855422,"IEG-High Microglia","IEG-High Microglia",0.449942546911406
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4531.20289347968,1087.24899598394,"IEG-High Microglia","IEG-High Microglia",0.453120289347968
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4565.71261615415,1097.08835341365,"IEG-High Microglia","IEG-High Microglia",0.456571261615415
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4600.44571909924,1106.92771084337,"IEG-High Microglia","IEG-High Microglia",0.460044571909924
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4632.89328427672,1116.76706827309,"IEG-High Microglia","IEG-High Microglia",0.463289328427672
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4660.5492166097,1126.60642570281,"IEG-High Microglia","IEG-High Microglia",0.46605492166097
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4681.91720863941,1136.44578313253,"IEG-High Microglia","IEG-High Microglia",0.468191720863941
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4698.00035438613,1146.28514056225,"IEG-High Microglia","IEG-High Microglia",0.469800035438613
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4710.18175044966,1156.12449799197,"IEG-High Microglia","IEG-High Microglia",0.471018175044966
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4719.8444934298,1165.96385542169,"IEG-High Microglia","IEG-High Microglia",0.47198444934298
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4728.37160935232,1175.80321285141,"IEG-High Microglia","IEG-High Microglia",0.472837160935232
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4736.98223699998,1185.64257028112,"IEG-High Microglia","IEG-High Microglia",0.473698223699998
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4746.38155533992,1195.48192771084,"IEG-High Microglia","IEG-High Microglia",0.474638155533992
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4757.17425804431,1205.32128514056,"IEG-High Microglia","IEG-High Microglia",0.475717425804431
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4769.96503878536,1215.16064257028,"IEG-High Microglia","IEG-High Microglia",0.476996503878536
"IEG-High_Microglia","IFN.Responsive.Microglia","IEG-High_Microglia,IFN.Responsive.Microglia",4785.35859123525,1225,"IEG-High Microglia","IEG-High Microglia",0.478535859123525
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4604.15011255297,-1225,"IEG-High Microglia","IEG-High Microglia",0.460415011255297
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4607.7598414994,-1215.16064257028,"IEG-High Microglia","IEG-High Microglia",0.46077598414994
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4608.07398391256,-1205.32128514056,"IEG-High Microglia","IEG-High Microglia",0.460807398391256
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4605.31619924961,-1195.48192771084,"IEG-High Microglia","IEG-High Microglia",0.460531619924961
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4599.71014696774,-1185.64257028112,"IEG-High Microglia","IEG-High Microglia",0.459971014696774
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4591.4794865241,-1175.80321285141,"IEG-High Microglia","IEG-High Microglia",0.45914794865241
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4580.8862353137,-1165.96385542169,"IEG-High Microglia","IEG-High Microglia",0.45808862353137
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4568.38860300694,-1156.12449799197,"IEG-High Microglia","IEG-High Microglia",0.456838860300694
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4554.50735943968,-1146.28514056225,"IEG-High Microglia","IEG-High Microglia",0.455450735943968
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4539.76330138779,-1136.44578313253,"IEG-High Microglia","IEG-High Microglia",0.453976330138779
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4524.67722562714,-1126.60642570281,"IEG-High Microglia","IEG-High Microglia",0.452467722562714
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4509.62487173563,-1116.76706827309,"IEG-High Microglia","IEG-High Microglia",0.450962487173563
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4494.02789056986,-1106.92771084337,"IEG-High Microglia","IEG-High Microglia",0.449402789056986
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4476.92246991243,-1097.08835341365,"IEG-High Microglia","IEG-High Microglia",0.447692246991242
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4457.34371994569,-1087.24899598394,"IEG-High Microglia","IEG-High Microglia",0.445734371994569
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4434.32675085201,-1077.40963855422,"IEG-High Microglia","IEG-High Microglia",0.443432675085201
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4407.07104739576,-1067.5702811245,"IEG-High Microglia","IEG-High Microglia",0.440707104739576
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4376.18266801561,-1057.73092369478,"IEG-High Microglia","IEG-High Microglia",0.437618266801561
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4342.98181937218,-1047.89156626506,"IEG-High Microglia","IEG-High Microglia",0.434298181937218
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4308.79431567704,-1038.05220883534,"IEG-High Microglia","IEG-High Microglia",0.430879431567704
"IEG-High_Microglia","Infiltrating.Macrophages","IEG-High_Microglia,Infiltrating.Macrophages",4274.94597114176,-1028.21285140562,"IEG-High Microglia","IEG-High Microglia",0.427494597114176
