"","DSP-1001660019915-A-A02.dcc","DSP-1001660019915-A-A03.dcc","DSP-1001660019915-A-A04.dcc","DSP-1001660019915-A-A05.dcc","DSP-1001660019915-A-A06.dcc","DSP-1001660019915-A-A07.dcc","DSP-1001660019915-A-A08.dcc","DSP-1001660019915-A-A09.dcc","DSP-1001660019915-A-A10.dcc","DSP-1001660019915-A-A11.dcc","DSP-1001660019915-A-A12.dcc","DSP-1001660019915-A-B01.dcc","DSP-1001660019915-A-B02.dcc","DSP-1001660019915-A-B03.dcc","DSP-1001660019915-A-B04.dcc","DSP-1001660019915-A-B05.dcc","DSP-1001660019915-A-B06.dcc","DSP-1001660019915-A-B07.dcc","DSP-1001660019915-A-B08.dcc","DSP-1001660019915-A-B09.dcc","DSP-1001660019915-A-B10.dcc","DSP-1001660019915-A-B11.dcc","DSP-1001660019915-A-B12.dcc","DSP-1001660019915-A-C01.dcc","DSP-1001660019915-A-C02.dcc","DSP-1001660019915-A-C03.dcc","DSP-1001660019915-A-C04.dcc","DSP-1001660019915-A-C05.dcc","DSP-1001660019915-A-C07.dcc","DSP-1001660019915-A-C08.dcc","DSP-1001660019915-A-C09.dcc","DSP-1001660019915-A-C10.dcc","DSP-1001660019915-A-C11.dcc","DSP-1001660019915-A-C12.dcc","DSP-1001660019915-A-D02.dcc","DSP-1001660019915-A-D03.dcc","DSP-1001660019915-A-D04.dcc","DSP-1001660019915-A-D05.dcc","DSP-1001660019915-A-D06.dcc","DSP-1001660019915-A-D07.dcc","DSP-1001660019915-A-D08.dcc","DSP-1001660019915-A-D11.dcc","DSP-1001660019915-A-D12.dcc"
"H2-T23",1.08592558866259,1.49253965791265,1.08592558866259,1.82731263192386,1.3420055464103,1.22385408515973,-0.321602648332732,-0.321602648332732,-0.89390082744421,-1.13142603254447,-1.13142603254447,-0.424943815711617,1.82731263192386,1.5897874268236,1.75547153668501,0.920241478801173,0.585468504789959,1.61981443569169,0.0131703256784819,-0.559127853432995,-0.559127853432995,-1.13142603254447,-0.296195974660632,0.0131703256784819,0.250695530778745,-0.559127853432995,-0.224354879421782,-1.13142603254447,-0.89390082744421,-0.559127853432995,-0.89390082744421,-0.224354879421782,-1.13142603254447,0.197409188187346,-0.89390082744421,-0.559127853432995,-0.559127853432995,-1.31566489505334,-1.13142603254447,1.45740023800491,-0.321602648332732,-0.559127853432995,-0.559127853432995
"H3f3b",1.62422488502392,1.8653064091404,-0.528356998926827,1.91870981538045,0.304375345681739,-0.18274184905188,0.918070432807608,-0.528356998926827,0.918070432807608,-0.041239804193209,0.143953558249467,-0.218606566812204,1.67326756479215,2,1.34356494985315,0.918070432807608,1.23326930430128,1.48272284016525,0.57245528293266,-0.528356998926827,-0.873972148801775,-0.873972148801775,-0.873972148801775,-0.260277061675905,0.0853380881990424,-1.36108934353539,-0.873972148801775,-0.528356998926827,-0.528356998926827,-0.528356998926827,-1.01547419366045,-0.528356998926827,-0.260277061675905,-1.36108934353539,-0.528356998926827,0.143953558249467,-1.36108934353539,-0.796436936177749,-1.36108934353539,0.304375345681739,-0.18274184905188,-1.36108934353539,-0.041239804193209
"H4c17",2,1.44516934079711,0.0173193004526157,2,0.436748544771993,0.16864955770639,0.0173193004526157,-0.331687335440531,-0.536535686342221,-0.331687335440531,-0.331687335440531,-1.83396150989437,1.31895433310807,1.47961008621122,1.42768978854984,0.873834801755,0.556741002678288,0.0173193004526157,-1.03687257948914,0.0564041095313678,-0.648781134517243,0.722504544501227,-0.983354485841225,-0.483017592694304,0.16864955770639,0.0564041095313678,-1.03687257948914,0.16864955770639,-0.331687335440531,-0.192476993499056,-0.768773592423538,-0.832024228587451,0.16864955770639,0.16864955770639,0.307859899647864,-0.648781134517243,0.641596895673683,-0.71977878041243,-1.85430327171277,0.274087949015692,-1.03687257948914,-0.331687335440531,-1.53720947263606
"Hap1",1.889432940968,1.92329973263944,1.08553618081949,1.75992203775376,0.364650532084078,1.12617837570433,-0.269093129965354,0.160630642313564,-0.102396742367249,-0.224484339538261,-0.736140404416681,-1.05459681040473,1.69292934939278,1.47679936418994,1.51655775152559,0.849803325670235,0.26831953500137,1.0430029845606,0.18876513408925,-0.532120514646167,-2,-0.365424127048062,-0.628451511728875,-0.102396742367249,-1.74060034383473,-0.365424127048062,-0.532120514646167,-0.736140404416681,-0.102396742367249,-0.532120514646167,-0.102396742367249,-1.36988406646611,-0.532120514646167,0.00529215032055727,-0.269093129965354,0.586775940989421,0.531346919682183,-0.428504229308776,-0.365424127048062,0.472339424771884,-1.74060034383473,-0.736140404416681,-1.36988406646611
"Hikeshi",-0.04291873633449,-1.4321696744218,-0.04291873633449,-0.555649922405459,0.603046163508652,-0.04291873633449,-1.4321696744218,0.833601015681856,-0.555649922405459,0.469812449736479,-0.0429187363344898,-0.382152148226799,0.239257597563275,-1.79595824036718,0.239257597563275,-0.555649922405459,-1.4321696744218,-1.4321696744218,0.833601015681856,0.664743799736617,0.664743799736617,-0.0429187363344898,-0.124530968382101,-0.919438488350835,0.320869829610886,0.469812449736479,-0.406707302279866,0.239257597563275,1.02853236568199,0.239257597563275,-0.555649922405459,-0.406707302279866,-0.0429187363344898,-0.919438488350835,-0.04291873633449,-1.79595824036718,1.11577734957962,0.55142468178409,2,1.54126355175296,0.320869829610886,-0.0429187363344898,0.833601015681856
"Hmga1",2,1.28141705644162,0.770172103084593,2,-0.155085974917564,0.0693794232701464,-0.155085974917564,0.45180824513313,-0.703337007712667,-0.478871609524957,0.363152576046384,-2,2,1.61481228523577,0.61763045606525,0.61763045606525,0.270170564104652,1.39034688704806,-0.703337007712667,-0.957814887731533,-1.25158804050777,0.61763045606525,-1.02712264232006,-0.478871609524957,-0.40956385493643,-0.478871609524957,-1.59904793246837,0.733166023646521,0.0693794232701464,-0.278080468690452,-0.40956385493643,-0.278080468690452,0.61763045606525,-0.0964427876619733,-0.155085974917564,0.0693794232701464,0.61763045606525,-0.203335468732726,-0.278080468690452,-0.957814887731533,-2,-0.278080468690452,-0.703337007712667
"Hoxd9",-0.737420665564228,-0.737420665564228,-0.737420665564228,-0.737420665564228,0.146916559305283,-0.737420665564228,0.146916559305283,0.664220673845759,1.31594678221501,0.66422067384576,0.297187563516725,0.370111921417639,-0.220116551023752,-1.10445377589326,-1.10445377589326,1.31594678221501,-0.737420665564228,-0.737420665564228,0.66422067384576,-0.220116551023752,-1.10445377589326,-1.10445377589326,-0.390479764636101,2,-0.737420665564228,0.948913671885978,0.66422067384576,0.297187563516725,0.146916559305283,0.66422067384576,-0.737420665564228,0.297187563516725,0.948913671885978,-1.10445377589326,-0.737420665564228,0.297187563516725,-0.220116551023752,0.0124945654765063,0.948913671885978,-0.220116551023752,-0.737420665564228,-0.220116551023752,-0.220116551023752
"Ifi27l2a",1.44218743468446,1.51846615073974,1.44218743468446,1.77411507936886,-0.265314919559319,-0.265314919559319,-0.265314919559319,-0.265314919559319,0.395237159539475,-1.20002088171072,-1.20002088171072,0.00180590420062787,1.97548740702025,2,1.24431226768714,1.05578923863827,1.44218743468446,1.71634131773706,-0.539468802611923,-1.20002088171072,0.333733548885032,-0.539468802611923,0.178857038118671,0.121083276486871,0.607887431937637,-0.153070606565734,-0.153070606565734,-1.20002088171072,-0.925866998658113,-1.20002088171072,-0.925866998658113,-0.153070606565734,-0.153070606565734,-0.539468802611923,-0.265314919559319,-1.20002088171072,-0.153070606565734,-1.41267115410888,-0.539468802611923,-1.20002088171072,-0.265314919559319,-0.539468802611923,-0.539468802611923
"Ifi30",1.53673044889305,-0.662524601654688,1.0803437906652,1.89073144319017,-0.662524601654688,0.437102923619181,1.53673044889305,0.437102923619181,-0.662524601654688,-1.11891125988254,-1.11891125988254,0.933800245129975,2,1.0803437906652,-0.019283734608669,-0.662524601654688,1.53673044889305,0.437102923619181,1.43434478496232,-1.11891125988254,-1.11891125988254,0.62395713243735,-0.019283734608669,-1.11891125988254,1.0803437906652,-0.019283734608669,-1.11891125988254,-1.11891125988254,0.437102923619181,-1.11891125988254,-0.662524601654688,-1.11891125988254,-0.019283734608669,-0.019283734608669,-0.662524601654688,-0.019283734608669,0.62395713243735,-1.47291225417966,-1.11891125988254,-0.019283734608669,-0.662524601654688,-0.019283734608669,-0.019283734608669
"Ifih1",0.781535981275325,0.781535981275325,-0.740461291472794,2,2,0.219812072758607,0.219812072758607,-0.740461291472794,1.18008543699001,-1.13901074718748,-1.13901074718748,0.409887984811865,0.382986525560642,1.34325988979204,1.34325988979204,1.18008543699001,0.781535981275325,1.95536686412305,0.382986525560642,-1.13901074718748,0.382986525560642,-1.13901074718748,0.382986525560642,-1.13901074718748,-0.740461291472794,-1.13901074718748,-0.178737382956076,-1.13901074718748,-0.740461291472794,0.781535981275326,-0.740461291472794,-1.13901074718748,-0.178737382956076,0.781535981275326,0.219812072758607,-0.178737382956076,-1.13901074718748,-1.44814972190557,-1.13901074718748,0.382986525560642,-0.740461291472794,-0.178737382956076,-0.178737382956076
"Ifit1",1.41986213251989,1.46024001677268,1.28458227058377,1.8052326144532,1.23377779472675,1.05812004853783,-0.8979889181828,-0.352346120991158,-0.8979889181828,-1.12445114022873,-1.12445114022873,-0.0566656837300064,1.7390427076656,1.6743051927247,1.49864744653578,1.49864744653578,1.23377779472675,1.8052326144532,-0.57880834303709,-0.0331655458454487,-1.12445114022873,-0.57880834303709,-0.683923742230781,-0.259627767891381,-0.352346120991158,-1.12445114022873,-0.57880834303709,-0.57880834303709,-0.8979889181828,-0.259627767891381,-0.0331655458454488,0.142492200343468,-0.0331655458454487,-0.259627767891381,-0.8979889181828,-1.12445114022873,-1.12445114022873,-0.208823292034365,-1.12445114022873,-0.0331655458454487,-0.352346120991158,-0.57880834303709,-0.57880834303709
"Ifit2",1.27288472332872,1.73796238215293,0.807807064504515,1.73796238215293,0.47782921421344,0.0127515553892319,-0.782303953726051,-0.782303953726051,-0.782303953726051,-1.11228180401713,-0.317226294901843,0.635202006854638,2,0.942906873037648,0.942906873037648,0.47782921421344,1.73796238215293,2,0.47782921421344,-1.11228180401713,-1.11228180401713,-0.317226294901843,0.547367027992398,0.147851363922365,0.0127515553892319,-0.317226294901843,-1.11228180401713,0.147851363922365,-0.782303953726051,0.147851363922365,-0.782303953726051,-1.11228180401713,-1.11228180401713,-0.317226294901843,-0.782303953726051,-1.11228180401713,-1.11228180401713,-1.36823250939631,0.47782921421344,-1.11228180401713,0.0127515553892319,-0.317226294901843,0.47782921421344
"Ifitm3",1.89763217532376,1.72411463269805,0.907450011623365,1.91706418413925,1.17150985987909,0.698920074668412,-0.775155146329038,-0.775155146329038,-0.424554332307006,-0.0739535182849746,-0.673309568612649,-0.592438708419868,2,1.60865163966743,1.37351381867602,0.698920074668412,1.2580508256454,1.79332660163369,-0.231604780865804,0.0593387249900471,-0.231604780865804,-0.673309568612649,-0.540017325337628,-0.231604780865804,-0.424554332307006,-1.62326643296236,-0.673309568612649,-1.02391038263468,-0.424554332307006,-0.231604780865804,-0.175799096001363,-0.673309568612649,-0.231604780865804,-0.673309568612649,-0.424554332307006,-0.0739535182849746,-0.673309568612649,-1.21685993407588,-0.673309568612649,-0.0739535182849746,-1.37451119665671,-0.424554332307006,-1.02391038263468
"Igtp",1.33179818917359,1.18071132698281,1.25940605600287,1.46122128880099,1.62611634049206,1.0945110043118,-0.98799034445324,-0.98799034445324,0.00561531202492359,-1.24817543195302,-0.62128005996405,0.00561531202492359,1.7655331201933,1.547421611472,1.46122128880099,1.7655331201933,0.892695771513682,2,0.207430544823038,-0.62128005996405,-0.254569775474861,-0.254569775474861,-0.254569775474861,-0.254569775474861,-0.98799034445324,-0.62128005996405,-1.24817543195302,-0.62128005996405,-0.361094972464266,-0.254569775474861,-0.98799034445324,-0.62128005996405,-0.254569775474861,-1.24817543195302,0.00561531202492359,-0.62128005996405,-1.24817543195302,-0.456385008272976,-0.254569775474861,-0.254569775474861,-0.98799034445324,-0.62128005996405,-0.62128005996405
"Il18",0.477781542736792,-0.506264310765452,0.794573549636578,1.05341146602575,1.2722558060922,0.0693656125235053,-1.4903101642677,-1.4903101642677,0.0693656125235053,-0.339050317689781,-1.89872609448098,0.110518583008538,1.22062545910142,1.05341146602575,1.05341146602575,0.794573549636578,1.46182739623904,1.62904138931471,0.386157619423291,0.386157619423291,0.644995535812463,0.386157619423291,-0.120205977623326,0.386157619423291,0.0693656125235053,-0.339050317689781,0.644995535812463,-0.914680240978738,-1.4903101642677,-0.339050317689781,0.794573549636578,0.386157619423291,0.386157619423291,-1.89872609448098,0.0693656125235053,-0.339050317689781,-0.914680240978738,-2,0.386157619423291,-1.89872609448098,1.05341146602575,-0.914680240978738,0.0693656125235055
"Irf7",1.6318053998855,1.4421616315819,0.489071770405172,1.86391061381639,1.07116227408707,0.189836105393819,-0.231912876840668,0.189836105393819,-0.231912876840668,-1.25213318909786,-1.25213318909786,0.059646288567362,1.6318053998855,1.69486476563149,1.14292596657055,1.07116227408707,1.4421616315819,2,-1.25213318909786,-1.25213318909786,-1.25213318909786,-0.531148541852021,-0.0261422587510895,-0.531148541852021,-0.952897524086508,-0.531148541852021,-1.25213318909786,-0.109399559617533,-0.952897524086508,-0.531148541852021,-0.952897524086508,-0.109399559617533,0.18983610539382,-1.25213318909786,-0.952897524086508,-0.531148541852021,-0.109399559617533,-0.341504773548424,-0.109399559617533,0.18983610539382,0.189836105393819,0.18983610539382,-0.531148541852021
"Irgm1",1.08839938223272,1.25690068991136,0.645187577971787,0.889104635221456,1.93356923420639,0.645187577971787,-0.870163589716834,-0.112488005872524,-0.870163589716834,-0.426951785455904,-1.18462736930021,0.330723798388406,2,1.97482299075458,1.33231643948239,1.53161118649365,0.889104635221456,1.25690068991136,0.330723798388407,-0.426951785455904,0.0162600188050259,-1.18462736930021,0.574640855638075,-1.18462736930021,0.330723798388406,0.0162600188050259,-1.18462736930021,-0.426951785455904,0.330723798388406,-1.18462736930021,-0.870163589716834,-1.18462736930021,-1.18462736930021,-1.18462736930021,-0.870163589716834,-0.426951785455904,0.0162600188050259,-0.670868842705573,-1.18462736930021,0.0162600188050259,-0.870163589716834,-0.426951785455904,0.330723798388407
"Irgm2",1.43273816605256,1.62171278485883,1.43273816605256,1.66303193847592,1.18910750920055,0.845729384254915,0.0150899456052508,-0.915296961138029,0.0150899456052508,-1.15892761799004,-0.228540711246765,-0.315924826066699,1.69274988795592,1.45879790397615,1.1344514711548,1.66303193847592,1.43273816605256,1.53248563414618,-0.571918836192397,-0.571918836192397,-1.15892761799004,-1.15892761799004,-0.0979944069170278,0.015089945605251,-0.328288179340381,-1.15892761799004,-0.228540711246765,-1.15892761799004,-0.915296961138029,-1.15892761799004,-0.915296961138029,-0.571918836192397,-1.15892761799004,0.015089945605251,0.258720602457267,0.358468070550882,0.204064564411519,-0.760893454998665,-0.228540711246765,-1.15892761799004,-0.915296961138029,-0.571918836192397,-0.571918836192397
"Isg15",0.893493110111036,1.18727676003383,0.893493110111036,2,0.893493110111036,0.514740111135814,-0.931657627513068,-0.931657627513068,0.514740111135814,-0.397835257676238,-1.31041062648829,-0.251399150268182,2,1.72109912987066,1.42731547994787,0.514740111135814,1.18727676003383,1.63026532586998,-0.397835257676238,-1.31041062648829,-1.31041062648829,0.135987112160591,-0.242765886814632,-0.397835257676238,-0.931657627513068,-1.31041062648829,-0.397835257676238,-1.31041062648829,-0.0190822587010158,-0.397835257676238,-0.0190822587010158,-1.31041062648829,0.135987112160591,0.135987112160591,-0.931657627513068,-0.397835257676238,0.80852376105861,-0.157796537762205,-1.31041062648829,-0.397835257676238,-0.0190822587010158,-0.397835257676238,-0.397835257676238
"Isg20",1.91864717076871,1.01795105205322,0.495920381376013,1.55720214485497,0.869638404850672,0.248075959542949,-0.0714510736095835,-1.2916742254776,-1.2916742254776,-0.0714510736095834,-1.61120125863013,-0.327492543555724,1.91864717076871,1.96398795507709,1.05212897880122,-0.0714510736095835,1.01795105205322,1.46829911141096,-0.841326166119857,-1.61120125863013,-0.841326166119857,-0.390978106762116,-0.302075073318114,0.55011137169814,0.248075959542949,-0.0714510736095834,-0.0714510736095834,-1.61120125863013,-0.521799132967325,0.378896985748158,-0.0714510736095835,0.698424018900691,-1.61120125863013,-0.841326166119857,0.698424018900691,-0.841326166119857,0.176393348223481,-0.63882252859518,-0.0714510736095834,0.55011137169814,-1.2916742254776,0.378896985748158,-0.841326166119857
"Itgb2",1.03192263648887,1.44819761971457,-0.557765619506003,1.03192263648887,-0.557765619506003,0.445216000104283,0.445216000104283,-0.557765619506003,-0.557765619506003,-0.9740406027317,-0.9740406027317,0.586993318721963,2,2,1.03192263648887,1.44819761971457,2,1.77108558172275,-0.9740406027317,-0.9740406027317,0.615647653263173,-0.9740406027317,-0.9740406027317,-0.9740406027317,-0.557765619506003,-0.9740406027317,0.0289410168785854,-0.9740406027317,-0.557765619506003,0.0289410168785854,0.445216000104283,0.0289410168785854,-0.9740406027317,-0.9740406027317,0.445216000104283,0.615647653263173,-0.9740406027317,-1.29692856473988,0.0289410168785854,-0.9740406027317,-0.557765619506003,0.0289410168785854,0.0289410168785854
"Kars",0.184689684106181,1.29029676486431,1.16316753819914,0.184689684106181,0.453937294909679,0.673928611152662,-0.651669785848448,-0.651669785848448,0.184689684106181,0.816046995290994,0.673928611152662,-0.162430858801968,1.34916754583002,0.94317622195616,0.816046995290994,0.85992861878354,1.4052991391047,1.4052991391047,-0.162430858801967,0.326808068244513,-0.509551401710116,0.816046995290994,-0.162430858801967,2,-0.651669785848448,-1.83514979871123,-0.509551401710116,-0.998790328756597,-0.162430858801968,-0.162430858801967,-1.48802925580308,0.512808075875392,-0.998790328756597,-0.509551401710116,-1.48802925580308,-1.83514979871123,-0.998790328756597,0.546799384487496,0.326808068244513,-1.83514979871123,0.453937294909679,-0.998790328756597,-0.998790328756597
"Krtap3-2",-1.20098846581271,-1.20098846581271,-1.20098846581271,-1.20098846581271,-0.0812984584235059,-1.20098846581271,1.94237878761009,0.573678208331375,0.573678208331375,-0.546011799057832,0.573678208331375,0.525454590798005,-1.66570180644704,0.108964867697048,-0.546011799057832,0.573678208331375,-0.0812984584235059,-1.20098846581271,0.573678208331375,-0.546011799057832,-0.546011799057832,1.47766544697577,0.763941534451929,1.22865487508625,1.39885121990893,0.573678208331375,-0.546011799057832,-1.66570180644704,1.39885121990893,-0.546011799057832,-0.0812984584235059,-1.66570180644704,-0.546011799057832,-0.546011799057832,0.573678208331375,-0.546011799057832,-0.546011799057832,-0.251494803246176,1.22865487508625,1.22865487508625,-0.0812984584235059,1.69336821572058,1.22865487508625
"Lamp2",1.40730338702223,0.820328253798885,1.23162729966196,0.820328253798885,1.7152181137747,0.574202681019511,-0.987539970679914,0.290071559332653,0.290071559332653,0.171113910729493,-0.400564837456566,-1.87566577235461,1.73285656242892,1.50916376737837,1.50916376737837,1.03742639487899,0.290071559332653,1.97898213520829,-1.23366554345929,0.0439459865532787,0.0439459865532787,-0.0926501107041018,-1.37026164071667,0.290071559332653,-1.32359576036317,-0.400564837456566,-0.770441829599813,0.0439459865532787,-0.457283276213681,0.290071559332653,-0.703408848993055,-0.400564837456566,-0.0926501107041018,0.290071559332653,-1.32359576036317,-2,0.0439459865532787,0.0958706545496791,-0.400564837456566,-0.57624092481684,0.129691857009667,-0.987539970679914,-0.987539970679914
"Laptm4a",0.622587009351043,0.622587009351043,0.925054237336652,0.781394966022364,0.781394966022364,0.622587009351043,0.243785419513274,-1.64448103379797,0.0114369507342734,0.74323390228536,0.622587009351043,-0.577708607511057,2,0.491436370037951,1.31523159064758,1.17685176958406,1.66735493526652,1.66735493526652,-0.69699082719181,-0.189832447785428,0.188969142052342,0.74323390228536,-0.422180916564429,0.491436370037951,0.243785419513274,-0.422180916564429,-2,0.188969142052342,-0.599713107882497,0.0114369507342734,0.622587009351043,-0.69699082719181,-0.69699082719181,-0.189832447785428,-0.263372959893108,-1.4669488424799,-1.4669488424799,-0.526172595774817,-1.4669488424799,-1.0333309751812,-0.599713107882497,-2,0.0114369507342734
"Larp4",-1.95061549118608,-0.194582141723755,-1.95061549118608,-1.95061549118608,-0.194582141723755,0.621926867273837,-0.842681802746554,-0.842681802746554,-0.194582141723755,0.162092839857111,0.453517519299045,-0.563053563842298,-0.654416169140481,0.162092839857111,-0.194582141723754,-1.95061549118608,-1.95061549118608,0.265251885692972,1.10161718032185,0.453517519299045,-0.194582141723754,0.913351546715772,-0.194582141723754,0.913351546715772,0.265251885692972,-0.194582141723754,0.453517519299045,0.913351546715772,0.265251885692972,-0.654416169140481,0.265251885692972,1.56145120773857,0.162092839857111,0.162092839857111,0.621926867273837,1.80784726339086,0.453517519299045,0.556676565134906,0.913351546715772,0.699913574951333,-1.95061549118608,1.56145120773857,0.913351546715772
"Lgals1",1.29304434282407,1.09576775537001,0.208702511561152,1.74950431983779,0.208702511561152,1.09576775537001,0.208702511561152,0.862439076028936,-0.310197391760098,-1.56542797605656,-0.678362732247703,0.538663085763196,2,1.90023888267144,0.208702511561153,-0.310197391760098,0.862439076028936,0.576867852048758,0.727602414882403,-0.678362732247703,-0.678362732247703,-1.56542797605656,-0.527628169414058,-0.678362732247703,-0.310197391760098,-0.678362732247703,-0.678362732247703,-1.56542797605656,-1.19726263556895,-0.678362732247703,-0.310197391760098,1.09576775537001,0.208702511561153,-1.56542797605656,0.208702511561152,0.208702511561153,-0.678362732247703,-1.85099920003674,0.208702511561153,1.09576775537001,-1.19726263556895,0.208702511561153,0.727602414882403
"Lgals3",1.76881566828868,1.76881566828868,-0.718368692270125,0.979398759075982,-0.718368692270125,-0.718368692270125,-0.718368692270125,-0.718368692270125,0.352803307429315,-1.1629452403229,0.979398759075982,0.67935499914265,1.32423912023591,2,1.60599421072265,-0.718368692270125,1.42397530712876,-0.718368692270125,-1.1629452403229,-1.1629452403229,-1.1629452403229,0.534822211023208,-0.0917732406234583,0.979398759075982,-0.718368692270125,0.534822211023208,-0.0917732406234583,0.534822211023208,-0.718368692270125,-0.0917732406234583,-0.718368692270125,-1.1629452403229,-1.1629452403229,-1.1629452403229,0.352803307429315,0.534822211023208,-1.1629452403229,-1.50778560148283,0.534822211023208,-0.0917732406234583,0.352803307429315,0.979398759075982,-0.0917732406234583
"Lgals3bp",0.994138644337566,-0.0108415140266257,-0.0108415140266257,1.58201435094943,-0.0108415140266257,0.577034192585235,-1.01582167239082,-1.01582167239082,-0.0108415140266257,-1.43292612414315,-1.43292612414315,0.1880836330323,0.90056554036702,0.159929740832905,1.58201435094943,1.80551432176313,0.577034192585235,2,-1.43292612414315,-1.43292612414315,0.577034192585236,-0.427945965778956,0.826196424308611,0.577034192585236,-1.01582167239082,-0.427945965778956,-1.43292612414315,-1.43292612414315,-0.0108415140266257,0.90056554036702,-1.01582167239082,-0.427945965778956,-0.427945965778956,1.1649098991971,0.994138644337566,-0.427945965778956,-1.43292612414315,-0.163601606948879,0.159929740832905,0.159929740832905,-0.0108415140266257,0.577034192585236,-0.427945965778956
"Lgals8",0.234123188225839,1.78627163166559,0.955831114648869,1.78627163166559,-0.338728620288147,0.640568014637614,0.955831114648869,-0.338728620288147,0.955831114648869,-0.745173446699922,0.234123188225839,-0.0401855544556636,0.549386288237094,1.89935808209552,1.2134198231516,0.955831114648869,1.2134198231516,1.43120797299938,-0.172321638185935,-0.172321638185935,0.234123188225839,-1.72447008162568,0.04546651166184,-0.172321638185935,-1.31802525521391,-0.745173446699922,-1.72447008162568,0.234123188225839,-1.31802525521391,-0.745173446699922,-0.338728620288147,0.806974996739826,-1.72447008162568,-0.745173446699922,-1.31802525521391,-1.72447008162568,-0.745173446699922,0.234123188225839,-0.172321638185935,0.234123188225839,-0.338728620288147,0.806974996739826,-0.745173446699922
"Lgi3",-0.89177146639263,-0.89177146639263,-0.89177146639263,-0.89177146639263,0.107134198749663,-0.89177146639263,1.42761566164341,0.69145655461583,1.69036221975812,0.69145655461583,1.49792796003969,0.604089427001425,-1.30635477566876,-1.30635477566876,-1.30635477566876,0.69145655461583,-0.89177146639263,-0.89177146639263,-0.307449110526464,-0.307449110526464,1.275778910482,-1.30635477566876,1.01303235236728,2,-0.89177146639263,-0.307449110526464,0.276873245339702,1.01303235236728,-0.89177146639263,0.276873245339702,1.42761566164341,0.276873245339702,1.275778910482,0.69145655461583,-0.89177146639263,1.01303235236728,-1.30635477566876,-0.0447025524117503,-1.30635477566876,0.276873245339702,-0.89177146639263,-0.307449110526464,0.69145655461583
"Lilr4b",0.739086686493866,0.111694790035854,-0.960838741061521,2,0.111694790035854,1.18422832113323,0.739086686493866,-0.960838741061521,-0.960838741061521,-1.40598037570088,0.293945051854504,0.263303678168443,1.36647858295188,1.36647858295188,0.739086686493867,-0.960838741061521,0.739086686493866,1.81162021759124,-0.333446844603508,-1.40598037570088,0.739086686493867,-0.333446844603508,0.293945051854504,-0.333446844603508,0.739086686493866,1.08436536286286,-1.40598037570088,-0.333446844603508,0.739086686493866,-0.333446844603508,1.18422832113323,-1.40598037570088,0.293945051854504,-0.333446844603508,0.111694790035854,-0.333446844603508,-1.40598037570088,-1.75125905206988,1.08436536286286,-1.40598037570088,-0.960838741061521,-0.333446844603508,-0.333446844603508
"Lrrc4b",-1.44978893389528,-2,-0.751128778597936,-1.44978893389528,0.129078919902722,0.443238645700228,-0.751128778597936,1.14189880099757,1.77552829673336,0.443238645700228,1.5263992304974,-0.387020397272341,-0.751128778597936,-0.0524686233005957,-1.24683604759876,0.708856909155273,0.129078919902722,-1.44978893389528,0.646191531996745,0.646191531996745,0.443238645700228,0.21314964015445,-1.9454962028961,0.991968804693193,0.129078919902722,0.443238645700228,0.21314964015445,-0.366628349098102,0.938945914701051,0.646191531996745,0.708856909155273,1.14189880099757,0.646191531996745,-0.366628349098102,0.129078919902722,-0.0524686233005957,0.443238645700228,0.26169110249691,0.646191531996745,0.646191531996745,-1.44978893389528,0.827739075200062,-1.9454962028961
"Ly6c1",1.68547696614539,1.524761947856,0.607486674861623,1.46440527577129,0.43697885684191,-0.419939744067755,-1.06817364137567,0.228294153240162,-1.06817364137567,-0.309788598132752,-0.0407472224462945,0.0875637917337766,2,1.77907539980567,1.51003402411921,1.524761947856,1.33057681886794,1.82258109655174,-0.0407472224462945,-0.688981119754212,0.167937481155453,-1.33721501706213,-0.391161971058472,0.607486674861623,-0.0407472224462947,-1.33721501706213,-1.33721501706213,-1.33721501706213,0.228294153240162,-0.688981119754212,-0.419939744067755,-0.309788598132752,-0.309788598132752,0.167937481155453,-1.06817364137567,-0.688981119754212,-0.0407472224462945,-0.89766582335596,-0.309788598132752,-0.688981119754212,-1.06817364137567,-0.688981119754212,-0.688981119754212
"Ly6e",0.734489026105116,0.734489026105116,0.734489026105116,1.99332581891667,0.132086470698429,-0.897727499708274,-0.897727499708274,-0.897727499708274,-0.897727499708274,-1.32513891470829,-1.32513891470829,0.690136254613291,2,1.93929413691849,0.307077611105101,0.132086470698429,0.734489026105116,1.76430299651182,-0.295324944301586,-0.295324944301586,0.734489026105116,-0.295324944301586,-0.120333803894914,-0.295324944301586,-0.897727499708274,-1.32513891470829,0.734489026105116,-1.32513891470829,-0.897727499708274,1.06601507568654,-0.897727499708274,-1.32513891470829,0.307077611105101,0.307077611105101,-0.897727499708274,-0.295324944301586,-0.295324944301586,-0.024448438476319,0.734489026105116,-1.32513891470829,0.132086470698429,0.734489026105116,-0.295324944301586
